,TARGET_CLASS,criterion,configuration_id,Random_Seed,Total_Goals,Total_Branches,Lines,Covered_Goals,Generations,Statements_Executed,Fitness_Evaluations,Tests_Executed,Total_Time,Size,Result_Size,Length,Result_Length,Total_Branches_Real,Coverage,BranchCoverage,CoverageTimeline_T1,CoverageTimeline_T2,CoverageTimeline_T3,CoverageTimeline_T4,CoverageTimeline_T5,CoverageTimeline_T6,CoverageTimeline_T7,CoverageTimeline_T8,CoverageTimeline_T9,CoverageTimeline_T10,CoverageTimeline_T11,CoverageTimeline_T12,CoverageTimeline_T13,CoverageTimeline_T14,CoverageTimeline_T15,CoverageTimeline_T16,CoverageTimeline_T17,CoverageTimeline_T18
10,com.sap.managementconsole.soap.axis.sapcontrol.HeapInfo,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,default_180,2727180431,452,52,23,424,976,530829,0,49510,256490,46,74,146,667,52,0.892220728527622,0.9315068493150684,0.9080215124209589,0.9415338732011423,0.915082784668352,0.890758276591749,0.892220728527622,0.892220728527622,0.928841870426843,0.954720728527622,0.954720728527622,0.9204602213897564,0.892220728527622,0.892220728527622,0.892220728527622,0.892220728527622,0.892220728527622,0.892220728527622,0.892220728527622,0.892220728527622
11,com.sap.managementconsole.soap.axis.sapcontrol.HeapInfo,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,default_180,1297851746,452,52,23,427,752,397781,0,38258,260827,49,72,151,665,52,0.892220728527622,0.9315068493150684,0.8830686169359878,0.950871993797227,0.9512960709933754,0.9528406801363862,0.954720728527622,0.954720728527622,0.954720728527622,0.9289963784581636,0.892220728527622,0.892220728527622,0.892220728527622,0.892220728527622,0.892220728527622,0.892220728527622,0.892220728527622,0.892220728527622,0.892220728527622,0.892220728527622
12,com.sap.managementconsole.soap.axis.sapcontrol.HeapInfo,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,default_180,2693813686,452,52,23,426,1197,668741,0,60641,244929,49,70,160,678,52,0.892220728527622,0.9315068493150684,0.926185515015634,0.9529532685983412,0.954720728527622,0.954720728527622,0.954720728527622,0.90859797250967,0.892220728527622,0.892220728527622,0.892220728527622,0.892220728527622,0.892220728527622,0.892220728527622,0.892220728527622,0.892220728527622,0.892220728527622,0.892220728527622,0.892220728527622,0.892220728527622
13,com.sap.managementconsole.soap.axis.sapcontrol.HeapInfo,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,default_180,2971376955,452,52,23,427,1140,640909,0,57671,261120,51,74,164,716,52,0.892220728527622,0.9315068493150684,0.8580151182455839,0.9337141877574068,0.9498464004271638,0.954720728527622,0.954720728527622,0.954720728527622,0.925440685920863,0.892220728527622,0.892220728527622,0.892220728527622,0.892220728527622,0.892220728527622,0.892220728527622,0.892220728527622,0.892220728527622,0.892220728527622,0.892220728527622,0.892220728527622
14,com.sap.managementconsole.soap.axis.sapcontrol.HeapInfo,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,default_180,988804067,452,52,23,426,936,488773,0,47506,260084,49,67,154,597,52,0.892220728527622,0.9315068493150684,0.8768042782058061,0.9372631010844226,0.9495227713796512,0.953118419185955,0.9216224513976714,0.892220728527622,0.9276179927883904,0.9197738124507768,0.892220728527622,0.892220728527622,0.892220728527622,0.892220728527622,0.892220728527622,0.892220728527622,0.892220728527622,0.892220728527622,0.892220728527622,0.892220728527622
15,com.sap.managementconsole.soap.axis.sapcontrol.HeapInfo,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,default_180,1668111,452,52,23,427,717,365359,0,36143,265414,49,76,162,720,52,0.892220728527622,0.9315068493150684,0.8660454729225422,0.9353886420687912,0.9526970122991631,0.9245888231750792,0.892220728527622,0.892220728527622,0.892220728527622,0.892220728527622,0.892220728527622,0.892220728527622,0.892220728527622,0.892220728527622,0.9136915782375228,0.954720728527622,0.954720728527622,0.9353472054617636,0.892220728527622,0.892220728527622
16,com.sap.managementconsole.soap.axis.sapcontrol.HeapInfo,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,default_180,3044699535,452,52,23,427,999,505546,0,50844,264243,50,72,162,620,52,0.892220728527622,0.9315068493150684,0.8494289630026363,0.8858741645116118,0.8887960709933754,0.8901291790188501,0.9152647135281288,0.931417633807432,0.914940658945117,0.9328155838330884,0.892220728527622,0.892220728527622,0.892220728527622,0.892220728527622,0.892220728527622,0.892220728527622,0.892220728527622,0.892220728527622,0.892220728527622,0.892220728527622
17,com.sap.managementconsole.soap.axis.sapcontrol.HeapInfo,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,default_180,1277527262,452,52,23,427,1087,591871,0,55110,257406,52,76,168,668,52,0.892220728527622,0.9315068493150684,0.8791771298191722,0.911909800666302,0.892220728527622,0.892220728527622,0.892220728527622,0.892220728527622,0.892220728527622,0.892220728527622,0.892220728527622,0.892220728527622,0.892220728527622,0.892220728527622,0.892220728527622,0.892220728527622,0.892220728527622,0.892220728527622,0.892220728527622,0.892220728527622
18,com.sap.managementconsole.soap.axis.sapcontrol.HeapInfo,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,default_180,2364453289,452,52,23,427,904,510109,0,45830,265886,50,66,160,677,52,0.892220728527622,0.9315068493150684,0.8590792805007199,0.9325895882319816,0.9523678170352856,0.9298443879211132,0.892220728527622,0.892220728527622,0.892220728527622,0.892220728527622,0.892220728527622,0.892220728527622,0.892220728527622,0.892220728527622,0.892220728527622,0.892220728527622,0.892220728527622,0.892220728527622,0.892220728527622,0.892220728527622
19,com.sap.managementconsole.soap.axis.sapcontrol.HeapInfo,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,default_180,1750758664,452,52,23,426,1262,672699,0,63804,258311,50,70,166,587,52,0.892220728527622,0.9315068493150684,0.8972300417196553,0.953132301103208,0.954720728527622,0.954720728527622,0.954720728527622,0.9174896129698432,0.892220728527622,0.892220728527622,0.892220728527622,0.892220728527622,0.892220728527622,0.892220728527622,0.892220728527622,0.892220728527622,0.892220728527622,0.892220728527622,0.892220728527622,0.892220728527622
20,com.sap.managementconsole.soap.axis.sapcontrol.J2EEApplicationAlias,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,default_180,2674205534,367,54,17,342,1342,752807,0,67756,238473,36,50,116,556,54,0.9436478424321674,0.927536231884058,0.9263565089943342,0.9400246540263704,0.9427601342743238,0.9436478424321674,0.9436478424321674,0.9436478424321674,0.9436478424321674,0.9436478424321674,0.9436478424321674,0.9436478424321674,0.9436478424321674,0.9436478424321674,0.9436478424321674,0.9436478424321674,0.9436478424321674,0.9436478424321674,0.9436478424321674,0.9436478424321674
21,com.sap.managementconsole.soap.axis.sapcontrol.J2EEApplicationAlias,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,default_180,4281782853,367,54,17,342,725,396996,0,36814,256435,36,56,97,667,54,0.9436478424321674,0.927536231884058,0.885477054534763,0.9436478424321674,0.9436478424321674,0.9436478424321674,0.9436478424321674,0.9436478424321674,0.9436478424321674,0.9436478424321674,0.9436478424321674,0.9436478424321674,0.9436478424321674,0.9436478424321674,0.9436478424321674,0.9436478424321674,0.9436478424321674,0.9436478424321674,0.9436478424321674,0.9436478424321674
