,TARGET_CLASS,criterion,configuration_id,Random_Seed,Total_Goals,Total_Branches,Lines,Covered_Goals,Generations,Statements_Executed,Fitness_Evaluations,Tests_Executed,Total_Time,Size,Result_Size,Length,Result_Length,Total_Branches_Real,Coverage,BranchCoverage,CoverageTimeline_T1,CoverageTimeline_T2,CoverageTimeline_T3,CoverageTimeline_T4,CoverageTimeline_T5,CoverageTimeline_T6,CoverageTimeline_T7,CoverageTimeline_T8,CoverageTimeline_T9,CoverageTimeline_T10,CoverageTimeline_T11,CoverageTimeline_T12,CoverageTimeline_T13,CoverageTimeline_T14,CoverageTimeline_T15,CoverageTimeline_T16,CoverageTimeline_T17,CoverageTimeline_T18,CoverageTimeline_T19,CoverageTimeline_T20,CoverageTimeline_T21,CoverageTimeline_T22,CoverageTimeline_T23,CoverageTimeline_T24,CoverageTimeline_T25,CoverageTimeline_T26,CoverageTimeline_T27,CoverageTimeline_T28,CoverageTimeline_T29,CoverageTimeline_T30
2139,org.apache.commons.lang3.time.DateUtils,BRANCH;OUTPUT,output_300,4110924091,441,244,66,371,1911,585006,0,93990,442014,127,192,289,1103,244,0.7745604019182462,0.986206896551724,0.6335055316982289,0.7441430449477482,0.7558440558363552,0.7630070128156679,0.7659050469376201,0.7702922444690219,0.7712491436401004,0.7712491436401004,0.7712491436401004,0.773800435648077,0.7745604019182462,0.7745604019182462,0.7745604019182462,0.7745604019182462,0.7745604019182462,0.7745604019182462,0.7745604019182462,0.7745604019182462,0.7745604019182462,0.7745604019182462,0.7745604019182462,0.7745604019182462,0.7745604019182462,0.7745604019182462,0.7745604019182462,0.7745604019182462,0.7745604019182462,0.7745604019182462,0.7745604019182462,0.7745604019182462
2140,org.apache.commons.lang3.time.DateUtils,BRANCH;OUTPUT,output_300,1121414532,441,244,66,369,1446,437851,0,74112,460113,126,203,293,1161,244,0.7695250057090659,0.9827586206896552,0.4405875634529824,0.6312334485525622,0.7155639386698291,0.7388415046240032,0.7467765751989108,0.7514082032597434,0.7546362521111843,0.7562799725964833,0.759303155895577,0.7629024891527746,0.7629024891527746,0.7629024891527746,0.7629024891527746,0.7641700238747692,0.7662137474309203,0.7662137474309203,0.7662137474309203,0.7662137474309203,0.7662137474309203,0.7662137474309203,0.7662137474309203,0.7662137474309203,0.767013986831345,0.7695250057090659,0.7695250057090659,0.7695250057090659,0.7695250057090659,0.7695250057090659,0.7695250057090659,0.7695250057090659
2141,org.apache.commons.lang3.time.DateUtils,BRANCH;OUTPUT,output_300,813083963,441,244,66,371,1178,322428,0,57990,465066,128,194,302,1176,244,0.7745604019182462,0.986206896551724,0.4049058531175822,0.6149470503955182,0.7215383101535972,0.7426922935871928,0.7528926007226748,0.7545558346654487,0.7545558346654487,0.7560142855259481,0.7578670929435944,0.7578670929435944,0.7585270120836642,0.7608575433264809,0.7641193709879663,0.7671071913632808,0.7695250057090659,0.7695250057090659,0.7695250057090659,0.7695250057090659,0.7695250057090659,0.7695250057090659,0.7695250057090659,0.7695250057090659,0.7695250057090659,0.7695250057090659,0.7695250057090659,0.7723945131142684,0.7743203083363159,0.7745604019182462,0.7745604019182462,0.7745604019182462
2142,org.apache.commons.lang3.time.DateUtils,BRANCH;OUTPUT,output_300,1311801101,441,244,66,369,1391,494207,0,70616,454699,124,189,282,1105,244,0.7695250057090659,0.9827586206896552,0.411196475429177,0.6232428863492452,0.7017507845900273,0.7313823559775208,0.7487634433020666,0.7511075588033798,0.7511075588033798,0.7511075588033798,0.7518301754362398,0.7535059622101947,0.7545558346654487,0.7553920722566532,0.7592033534714581,0.7629024891527746,0.7629024891527746,0.7629024891527746,0.7629024891527746,0.7629024891527746,0.7629024891527746,0.7634901313396699,0.7663620676955532,0.7695250057090659,0.7695250057090659,0.7695250057090659,0.7695250057090659,0.7695250057090659,0.7695250057090659,0.7695250057090659,0.7695250057090659,0.7695250057090659
2143,org.apache.commons.lang3.time.DateUtils,BRANCH;OUTPUT,output_300,1932241375,441,244,66,372,1690,505653,0,86768,448024,126,200,297,1238,244,0.7778716601963919,0.986206896551724,0.6252743011645348,0.7201955337472798,0.7392271893283776,0.745624567734851,0.7602754881397353,0.7629024891527746,0.7656240668090252,0.7688810324853425,0.7721732198485483,0.7728362639872117,0.7728362639872117,0.7728362639872117,0.7728362639872117,0.7728362639872117,0.7728362639872117,0.7728362639872117,0.7728362639872117,0.7728362639872117,0.7728362639872117,0.7728362639872117,0.7728362639872117,0.7728362639872117,0.7749557282967823,0.7772468524904301,0.7778716601963919,0.7778716601963919,0.7778716601963919,0.7778716601963919,0.7778716601963919,0.7778716601963919
2144,org.apache.commons.lang3.time.DateUtils,BRANCH;OUTPUT,output_300,1277997389,441,244,66,370,1867,614460,0,95424,436000,122,189,290,989,244,0.772973281571135,0.986206896551724,0.6571812204990167,0.7288711538073405,0.752045300216989,0.7589700716496233,0.7595912308746289,0.7595912308746289,0.7595912308746289,0.7623759639848715,0.7656841574141543,0.7662137474309203,0.7662137474309203,0.7676279796100631,0.7679378853619547,0.7679378853619547,0.7705318556047112,0.7712491436401004,0.7712491436401004,0.7712491436401004,0.7712491436401004,0.7712491436401004,0.7712491436401004,0.7712491436401004,0.7712491436401004,0.7712491436401004,0.7712491436401004,0.7712491436401004,0.7712491436401004,0.7723456778088884,0.772973281571135,0.772973281571135
2145,org.apache.commons.lang3.time.DurationFormatUtils,BRANCH;OUTPUT,output_300,4004532493,191,148,21,159,434,149697,0,22373,361305,30,43,48,252,148,0.7107660455486542,0.8881987577639752,0.6608061919944286,0.7003911248728389,0.7045548654244307,0.706815725095295,0.7076604554865424,0.7076604554865424,0.7076604554865424,0.7076604554865424,0.7076604554865424,0.7076604554865424,0.7091734647231664,0.7107660455486542,0.7107660455486542,0.7107660455486542,0.7107660455486542,0.7107660455486542,0.7107660455486542,0.7107660455486542,0.7107660455486542,0.7107660455486542,0.7107660455486542,0.7107660455486542,0.7107660455486542,0.7107660455486542,0.7107660455486542,0.7107660455486542,0.7107660455486542,0.7107660455486542,0.7107660455486542,0.7107660455486542
2146,org.apache.commons.lang3.time.DurationFormatUtils,BRANCH;OUTPUT,output_300,1943759115,191,148,21,159,424,142234,0,21738,365289,28,40,55,329,148,0.7107660455486542,0.8881987577639752,0.6691472284560632,0.691484255450243,0.7014251827998692,0.7067625695505535,0.7097620006134499,0.7107660455486542,0.7107660455486542,0.7107660455486542,0.7107660455486542,0.7107660455486542,0.7107660455486542,0.7107660455486542,0.7107660455486542,0.7107660455486542,0.7107660455486542,0.7107660455486542,0.7107660455486542,0.7107660455486542,0.7107660455486542,0.7107660455486542,0.7107660455486542,0.7107660455486542,0.7107660455486542,0.7107660455486542,0.7107660455486542,0.7107660455486542,0.7107660455486542,0.7107660455486542,0.7107660455486542,0.7107660455486542
2147,org.apache.commons.lang3.time.DurationFormatUtils,BRANCH;OUTPUT,output_300,4279514693,191,148,21,159,338,110753,0,17093,392077,28,41,53,296,148,0.7107660455486542,0.8881987577639752,0.6626658053593443,0.704337846778364,0.7076604554865424,0.7076604554865424,0.7076604554865424,0.7076604554865424,0.7076604554865424,0.7076604554865424,0.7076604554865424,0.7091661584452923,0.7107660455486542,0.7107660455486542,0.7107660455486542,0.7107660455486542,0.7107660455486542,0.7107660455486542,0.7107660455486542,0.7107660455486542,0.7107660455486542,0.7107660455486542,0.7107660455486542,0.7107660455486542,0.7107660455486542,0.7107660455486542,0.7107660455486542,0.7107660455486542,0.7107660455486542,0.7107660455486542,0.7107660455486542,0.7107660455486542
2148,org.apache.commons.lang3.time.DurationFormatUtils,BRANCH;OUTPUT,output_300,3105239437,191,148,21,159,259,88099,0,13163,389493,28,43,51,297,148,0.7107660455486542,0.8881987577639752,0.630781682190869,0.6829353450608161,0.6929112221423644,0.7008226068574246,0.7045548654244307,0.7045548654244307,0.7056853443075477,0.7076604554865424,0.7076604554865424,0.7076604554865424,0.707666788725453,0.7105455336847705,0.7107660455486542,0.7107660455486542,0.7107660455486542,0.7107660455486542,0.7107660455486542,0.7107660455486542,0.7107660455486542,0.7107660455486542,0.7107660455486542,0.7107660455486542,0.7107660455486542,0.7107660455486542,0.7107660455486542,0.7107660455486542,0.7107660455486542,0.7107660455486542,0.7107660455486542,0.7107660455486542
2149,org.apache.commons.lang3.time.DurationFormatUtils,BRANCH;OUTPUT,output_300,4183526705,191,148,21,159,563,194090,0,28977,349470,29,41,45,274,148,0.7107660455486542,0.8881987577639752,0.6977835133569406,0.7076604554865424,0.7076604554865424,0.7103541635775519,0.7107660455486542,0.7107660455486542,0.7107660455486542,0.7107660455486542,0.7107660455486542,0.7107660455486542,0.7107660455486542,0.7107660455486542,0.7107660455486542,0.7107660455486542,0.7107660455486542,0.7107660455486542,0.7107660455486542,0.7107660455486542,0.7107660455486542,0.7107660455486542,0.7107660455486542,0.7107660455486542,0.7107660455486542,0.7107660455486542,0.7107660455486542,0.7107660455486542,0.7107660455486542,0.7107660455486542,0.7107660455486542,0.7107660455486542
2150,org.apache.commons.lang3.time.DurationFormatUtils,BRANCH;OUTPUT,output_300,1813632478,191,148,21,159,391,127050,0,20239,362600,30,39,54,273,148,0.7107660455486542,0.8881987577639752,0.6674755876824446,0.6955505821099061,0.702844258459416,0.7045548654244307,0.7045548654244307,0.7045548654244307,0.7045548654244307,0.7045548654244307,0.7045548654244307,0.7045548654244307,0.7045548654244307,0.7045548654244307,0.7045548654244307,0.7045548654244307,0.7066931456154697,0.7097848609158671,0.7107660455486542,0.7107660455486542,0.7107660455486542,0.7107660455486542,0.7107660455486542,0.7107660455486542,0.7107660455486542,0.7107660455486542,0.7107660455486542,0.7107660455486542,0.7107660455486542,0.7107660455486542,0.7107660455486542,0.7107660455486542
2151,org.apache.commons.lang3.time.DurationFormatUtils,BRANCH;OUTPUT,output_300,591183360,191,148,21,160,345,115510,0,17683,368076,32,42,54,262,148,0.713871635610766,0.8944099378881988,0.612369591760896,0.6759824880984006,0.6887019597248849,0.7000748165753055,0.70749616919314,0.7107660455486542,0.7107660455486542,0.7107660455486542,0.7107660455486542,0.7107660455486542,0.7111192197013516,0.713871635610766,0.713871635610766,0.713871635610766,0.713871635610766,0.713871635610766,0.713871635610766,0.713871635610766,0.713871635610766,0.713871635610766,0.713871635610766,0.713871635610766,0.713871635610766,0.713871635610766,0.713871635610766,0.713871635610766,0.713871635610766,0.713871635610766,0.713871635610766,0.713871635610766
2152,org.apache.commons.lang3.time.DurationFormatUtils,BRANCH;OUTPUT,output_300,3857444590,191,148,21,158,354,120607,0,17845,359878,28,45,51,330,148,0.7076604554865424,0.8819875776397516,0.6672542596231038,0.6911227986996855,0.6952380952380952,0.7012100731668777,0.7065030002471507,0.7076604554865424,0.7076604554865424,0.7076604554865424,0.7076604554865424,0.7076604554865424,0.7076604554865424,0.7076604554865424,0.7076604554865424,0.7076604554865424,0.7076604554865424,0.7076604554865424,0.7076604554865424,0.7076604554865424,0.7076604554865424,0.7076604554865424,0.7076604554865424,0.7076604554865424,0.7076604554865424,0.7076604554865424,0.7076604554865424,0.7076604554865424,0.7076604554865424,0.7076604554865424,0.7076604554865424,0.7076604554865424
2153,org.apache.commons.lang3.time.DurationFormatUtils,BRANCH;OUTPUT,output_300,2955983980,191,148,21,159,583,187270,0,29846,352022,29,42,44,207,148,0.7107660455486542,0.8881987577639752,0.6755022792895673,0.7021457759951244,0.7071217675712286,0.7076604554865424,0.7076604554865424,0.7076604554865424,0.7099765139071348,0.7107660455486542,0.7107660455486542,0.7107660455486542,0.7107660455486542,0.7107660455486542,0.7107660455486542,0.7107660455486542,0.7107660455486542,0.7107660455486542,0.7107660455486542,0.7107660455486542,0.7107660455486542,0.7107660455486542,0.7107660455486542,0.7107660455486542,0.7107660455486542,0.7107660455486542,0.7107660455486542,0.7107660455486542,0.7107660455486542,0.7107660455486542,0.7107660455486542,0.7107660455486542
