,TARGET_CLASS,criterion,configuration_id,Random_Seed,Total_Goals,Total_Branches,Lines,Covered_Goals,Generations,Statements_Executed,Fitness_Evaluations,Tests_Executed,Total_Time,Size,Result_Size,Length,Result_Length,Total_Branches_Real,Coverage,BranchCoverage,CoverageTimeline_T1,CoverageTimeline_T2,CoverageTimeline_T3,CoverageTimeline_T4,CoverageTimeline_T5,CoverageTimeline_T6,CoverageTimeline_T7,CoverageTimeline_T8,CoverageTimeline_T9,CoverageTimeline_T10,CoverageTimeline_T11,CoverageTimeline_T12,CoverageTimeline_T13,CoverageTimeline_T14,CoverageTimeline_T15,CoverageTimeline_T16,CoverageTimeline_T17,CoverageTimeline_T18,CoverageTimeline_T19,CoverageTimeline_T20,CoverageTimeline_T21,CoverageTimeline_T22,CoverageTimeline_T23,CoverageTimeline_T24,CoverageTimeline_T25,CoverageTimeline_T26,CoverageTimeline_T27,CoverageTimeline_T28,CoverageTimeline_T29,CoverageTimeline_T30
2055,org.apache.commons.codec.language.DoubleMetaphone,BRANCH,branch_300,3528995610,498,484,50,453,1078,296077,0,56223,415310,105,137,211,306,484,0.9096385542168676,0.9096385542168676,0.5607434918875834,0.7514463537639042,0.8049715331680084,0.8189131516661787,0.8264873858305798,0.8328307803403489,0.8422508785140562,0.8453904778180604,0.8498805347974175,0.8815261044176707,0.8815261044176707,0.8834710918557224,0.8835341365461847,0.8872655855948206,0.8875502008032129,0.8875502008032129,0.8875502008032129,0.8875502008032129,0.8875502008032129,0.8875502008032129,0.8921314138541745,0.8950540445708085,0.8985267181844103,0.8995983935742972,0.900982600263246,0.9029519498087673,0.9049105192012432,0.9068788660190314,0.9076305220883534,0.9092516680702918
2056,org.apache.commons.codec.language.DoubleMetaphone,BRANCH,branch_300,606975526,498,484,50,456,1113,300102,0,57942,386917,106,133,213,270,484,0.9156626506024096,0.9156626506024096,0.6143040317228398,0.7788341574916446,0.8093818494639401,0.8191464272993497,0.831971803841639,0.8351492613051484,0.8506748935515233,0.8780695772165126,0.8822004157632384,0.8895582329317269,0.8895582329317269,0.8900143026350827,0.891566265060241,0.8938302487215617,0.9040053669475406,0.9056224899598394,0.9056224899598394,0.9056224899598394,0.9058187506406136,0.9076305220883534,0.9076305220883534,0.9076305220883534,0.911266881396362,0.9152584480138356,0.9156626506024096,0.9156626506024096,0.9156626506024096,0.9156626506024096,0.9156626506024096,0.9156626506024096
2057,org.apache.commons.codec.language.DoubleMetaphone,BRANCH,branch_300,1662364960,498,484,50,454,1540,410350,0,80311,357080,109,139,219,284,484,0.9156626506024096,0.9116465863453816,0.7454590259857502,0.8286644429651867,0.8586584507151959,0.8733996388237514,0.8787785006852147,0.8827615405038857,0.886730021457858,0.8939153897765322,0.8955823293172691,0.8955823293172691,0.9032821978009778,0.9056224899598394,0.9056224899598394,0.9083401218563026,0.9096385542168676,0.9096385542168676,0.910920616235172,0.9116465863453816,0.9116465863453816,0.912879644193999,0.9136546184738956,0.9136546184738956,0.9136546184738956,0.9136546184738956,0.9136546184738956,0.9136546184738956,0.9147024672810736,0.9156626506024096,0.9156626506024096,0.9156626506024096
2058,org.apache.commons.codec.language.DoubleMetaphone,BRANCH,branch_300,2074146585,498,484,50,456,1281,347008,0,66755,353261,98,130,198,268,484,0.9156626506024096,0.9156626506024096,0.6032844005674927,0.7604402796370668,0.8270893105954491,0.8521475412551799,0.857429718875502,0.857429718875502,0.8587448283428466,0.871289602855868,0.8827065959966979,0.8868029350719977,0.8899758533744045,0.891566265060241,0.8938846017364871,0.8955823293172691,0.8967010755056793,0.8975903614457831,0.8975903614457831,0.8998437771570266,0.9016064257028112,0.9026949936184664,0.9036144578313252,0.9036144578313252,0.9046267781639764,0.9056224899598394,0.9056224899598394,0.9085587158583184,0.9126132335565184,0.9136546184738956,0.9136546184738956,0.9152038390104814
2059,org.apache.commons.collections4.list.TreeList,BRANCH,branch_300,2907832793,217,200,60,208,513,232512,0,23363,345535,31,75,176,383,200,0.9585253456221198,0.9585253456221198,0.6444274984892521,0.918259247969302,0.9367343517045992,0.9400921658986175,0.9427758200054216,0.9447004608294932,0.9470812943173874,0.9493087557603688,0.9493087557603688,0.951037088510186,0.9539170506912442,0.9539170506912442,0.9539170506912442,0.9539170506912442,0.9539170506912442,0.9539170506912442,0.9546363324241152,0.9585253456221198,0.9585253456221198,0.9585253456221198,0.9585253456221198,0.9585253456221198,0.9585253456221198,0.9585253456221198,0.9585253456221198,0.9585253456221198,0.9585253456221198,0.9585253456221198,0.9585253456221198,0.9585253456221198
2060,org.apache.commons.collections4.list.TreeList,BRANCH,branch_300,4152513679,217,200,60,208,382,164292,0,17159,347284,37,70,204,384,200,0.9585253456221198,0.9585253456221198,0.3711135740535495,0.80310201261906,0.8755760368663594,0.8791164929268634,0.9002326229066417,0.940613119274869,0.9447004608294932,0.9447004608294932,0.9447004608294932,0.9447004608294932,0.9447004608294932,0.9447004608294932,0.9447004608294932,0.9447004608294932,0.9447004608294932,0.9447004608294932,0.9447004608294932,0.950855620770291,0.9585253456221198,0.9585253456221198,0.9585253456221198,0.9585253456221198,0.9585253456221198,0.9585253456221198,0.9585253456221198,0.9585253456221198,0.9585253456221198,0.9585253456221198,0.9585253456221198,0.9585253456221198
2061,org.apache.commons.collections4.list.TreeList,BRANCH,branch_300,3707719345,217,200,60,205,328,169335,0,15513,358811,35,67,187,367,200,0.9447004608294932,0.9447004608294932,0.3759333091699891,0.7815091204989313,0.8670144812752419,0.8853549050160793,0.9060774156832389,0.912442396313364,0.912442396313364,0.912442396313364,0.9130789955574772,0.9170506912442395,0.9171206722539385,0.9216700219739732,0.930159098018692,0.9308755760368664,0.9419669468455006,0.9447004608294932,0.9447004608294932,0.9447004608294932,0.9447004608294932,0.9447004608294932,0.9447004608294932,0.9447004608294932,0.9447004608294932,0.9447004608294932,0.9447004608294932,0.9447004608294932,0.9447004608294932,0.9447004608294932,0.9447004608294932,0.9447004608294932
2062,org.apache.commons.collections4.list.TreeList,BRANCH,branch_300,3630724947,217,200,60,208,376,157060,0,16352,363180,30,64,154,346,200,0.9585253456221198,0.9585253456221198,0.4549832555743195,0.8313216433884407,0.9151586273509752,0.94463296007239,0.9515699889721968,0.9539170506912442,0.956026548634202,0.9585253456221198,0.9585253456221198,0.9585253456221198,0.9585253456221198,0.9585253456221198,0.9585253456221198,0.9585253456221198,0.9585253456221198,0.9585253456221198,0.9585253456221198,0.9585253456221198,0.9585253456221198,0.9585253456221198,0.9585253456221198,0.9585253456221198,0.9585253456221198,0.9585253456221198,0.9585253456221198,0.9585253456221198,0.9585253456221198,0.9585253456221198,0.9585253456221198,0.9585253456221198
2063,org.apache.commons.collections4.list.TreeList,BRANCH,branch_300,1352247043,217,200,60,208,467,182117,0,20755,393957,28,66,150,346,200,0.9585253456221198,0.9585253456221198,0.7604233661849829,0.9145360025501068,0.9476503846103156,0.9493087557603688,0.9493087557603688,0.9493087557603688,0.9515945979724512,0.9539170506912442,0.9539170506912442,0.9539170506912442,0.9539170506912442,0.9539170506912442,0.9539170506912442,0.9539170506912442,0.9539170506912442,0.9539170506912442,0.9539170506912442,0.9539170506912442,0.9539170506912442,0.9539170506912442,0.9539170506912442,0.9539170506912442,0.9539170506912442,0.9578863636724664,0.9585253456221198,0.9585253456221198,0.9585253456221198,0.9585253456221198,0.9585253456221198,0.9585253456221198
2064,org.apache.commons.collections4.list.TreeList,BRANCH,branch_300,1327601927,217,200,60,207,345,141817,0,14804,356571,33,65,181,379,200,0.9539170506912442,0.9539170506912442,0.4446069522434867,0.6979274852350762,0.7713767530232939,0.8554318565497103,0.8939173583935767,0.9078341013824884,0.9092863343852058,0.9172127176767548,0.9308755760368664,0.9308755760368664,0.9308755760368664,0.9308755760368664,0.939231699613822,0.9400921658986175,0.9400921658986175,0.9400921658986175,0.9400921658986175,0.9485237241686064,0.9539170506912442,0.9539170506912442,0.9539170506912442,0.9539170506912442,0.9539170506912442,0.9539170506912442,0.9539170506912442,0.9539170506912442,0.9539170506912442,0.9539170506912442,0.9539170506912442,0.9539170506912442
2065,org.apache.commons.collections4.list.TreeList,BRANCH,branch_300,3082670661,217,200,60,208,721,349922,0,33560,356694,34,73,178,357,200,0.9585253456221198,0.9585253456221198,0.2442396313364055,0.7197611238925058,0.8726078080572219,0.8953906162811904,0.9268941214594836,0.9493087557603688,0.9493087557603688,0.9535353807592276,0.9539170506912442,0.9539170506912442,0.9539170506912442,0.9539170506912442,0.9539170506912442,0.9539170506912442,0.9539170506912442,0.9539170506912442,0.9539170506912442,0.9539170506912442,0.9539170506912442,0.9539170506912442,0.9539170506912442,0.9539170506912442,0.9539170506912442,0.9568805200814844,0.9585253456221198,0.9585253456221198,0.9585253456221198,0.9585253456221198,0.9585253456221198,0.9585253456221198
2066,org.apache.commons.collections4.list.TreeList,BRANCH,branch_300,4273894464,217,200,60,208,303,114663,0,13741,355167,34,63,197,350,200,0.9585253456221198,0.9585253456221198,0.4462020810947955,0.8681324771531583,0.9016198658942632,0.9371215968683484,0.9493087557603688,0.9500410565063188,0.9539170506912442,0.9539170506912442,0.9539170506912442,0.9539170506912442,0.9539170506912442,0.9539170506912442,0.9539170506912442,0.9539170506912442,0.9562486415519348,0.9585253456221198,0.9585253456221198,0.9585253456221198,0.9585253456221198,0.9585253456221198,0.9585253456221198,0.9585253456221198,0.9585253456221198,0.9585253456221198,0.9585253456221198,0.9585253456221198,0.9585253456221198,0.9585253456221198,0.9585253456221198,0.9585253456221198
2067,org.apache.commons.collections4.list.TreeList,BRANCH,branch_300,3233466721,217,200,60,207,625,286632,0,28449,323944,31,69,159,363,200,0.9539170506912442,0.9539170506912442,0.7835622428778195,0.94119343200724,0.951191242241238,0.9539170506912442,0.9539170506912442,0.9539170506912442,0.9539170506912442,0.9539170506912442,0.9539170506912442,0.9539170506912442,0.9539170506912442,0.9539170506912442,0.9539170506912442,0.9539170506912442,0.9539170506912442,0.9539170506912442,0.9539170506912442,0.9539170506912442,0.9539170506912442,0.9539170506912442,0.9539170506912442,0.9539170506912442,0.9539170506912442,0.9539170506912442,0.9539170506912442,0.9539170506912442,0.9539170506912442,0.9539170506912442,0.9539170506912442,0.9539170506912442
2068,org.apache.commons.collections4.list.TreeList,BRANCH,branch_300,357560702,217,200,60,208,96,37158,0,4119,356798,30,65,164,412,200,0.9585253456221198,0.9585253456221198,0.4193569372046368,0.7950081169909478,0.858822049132325,0.8680737956307701,0.9114604662673568,0.9403391803437708,0.9485365623731968,0.9493087557603688,0.9493087557603688,0.9493087557603688,0.9493087557603688,0.9524047971630524,0.9539170506912442,0.9539170506912442,0.954517250401824,0.9580771537860462,0.9585253456221198,0.9585253456221198,0.9585253456221198,0.9585253456221198,0.9585253456221198,0.9585253456221198,0.9585253456221198,0.9585253456221198,0.9585253456221198,0.9585253456221198,0.9585253456221198,0.9585253456221198,0.9585253456221198,0.9585253456221198
2069,org.apache.commons.collections4.sequence.SequencesComparator,BRANCH,branch_300,1380636133,89,82,10,86,1021,1112313,0,48336,324375,6,18,50,132,82,0.9662921348314608,0.9662921348314608,0.907788011766408,0.9662921348314608,0.9662921348314608,0.9662921348314608,0.9662921348314608,0.9662921348314608,0.9662921348314608,0.9662921348314608,0.9662921348314608,0.9662921348314608,0.9662921348314608,0.9662921348314608,0.9662921348314608,0.9662921348314608,0.9662921348314608,0.9662921348314608,0.9662921348314608,0.9662921348314608,0.9662921348314608,0.9662921348314608,0.9662921348314608,0.9662921348314608,0.9662921348314608,0.9662921348314608,0.9662921348314608,0.9662921348314608,0.9662921348314608,0.9662921348314608,0.9662921348314608,0.9662921348314608
