configuration,project,class,round,killed_mutants,total_mutants,mutation_score_percent
output_60,91_classviewer,com.jstevh.viewer.ClassViewer,1,8,1160,1
output_60,91_classviewer,com.jstevh.viewer.ClassViewer,2,8,1160,1
output_60,91_classviewer,com.jstevh.viewer.ClassViewer,3,8,1160,1
output_60,91_classviewer,com.jstevh.viewer.ClassViewer,4,8,1160,1
output_60,91_classviewer,com.jstevh.viewer.ClassViewer,5,8,1160,1
output_60,91_classviewer,com.jstevh.viewer.ClassViewer,6,8,1160,1
output_60,91_classviewer,com.jstevh.viewer.ClassViewer,7,8,1160,1
output_60,91_classviewer,com.jstevh.viewer.ClassViewer,8,8,1160,1
output_60,91_classviewer,com.jstevh.viewer.ClassViewer,9,8,1160,1
output_60,91_classviewer,com.jstevh.viewer.ClassViewer,10,8,1160,1
output_60,91_classviewer,com.jstevh.viewer.SAXDirParser,1,139,237,59
output_60,91_classviewer,com.jstevh.viewer.SAXDirParser,2,127,237,54
output_60,91_classviewer,com.jstevh.viewer.SAXDirParser,3,38,237,16
output_60,91_classviewer,com.jstevh.viewer.SAXDirParser,4,103,237,43
output_60,91_classviewer,com.jstevh.viewer.SAXDirParser,5,159,237,67
output_60,91_classviewer,com.jstevh.viewer.SAXDirParser,6,41,237,17
output_60,91_classviewer,com.jstevh.viewer.SAXDirParser,7,59,237,25
output_60,91_classviewer,com.jstevh.viewer.SAXDirParser,8,41,237,17
output_60,91_classviewer,com.jstevh.viewer.SAXDirParser,9,125,237,53
output_60,91_classviewer,com.jstevh.viewer.SAXDirParser,10,40,237,17
output_60,91_classviewer,com.jstevh.viewer.ClassInfo,1,405,540,75
output_60,91_classviewer,com.jstevh.viewer.ClassInfo,2,283,540,52
output_60,91_classviewer,com.jstevh.viewer.ClassInfo,3,417,540,77
output_60,91_classviewer,com.jstevh.viewer.ClassInfo,4,419,540,78
output_60,91_classviewer,com.jstevh.viewer.ClassInfo,5,354,540,66
output_60,91_classviewer,com.jstevh.viewer.ClassInfo,6,419,540,78
output_60,91_classviewer,com.jstevh.viewer.ClassInfo,7,395,540,73
output_60,91_classviewer,com.jstevh.viewer.ClassInfo,8,408,540,76
output_60,91_classviewer,com.jstevh.viewer.ClassInfo,9,470,540,87
output_60,91_classviewer,com.jstevh.viewer.ClassInfo,10,402,540,74
output_60,92_jcvi-javacommon,org.jcvi.jillion.assembly.consed.phd.DefaultPhdReadTag,1,134,186,72
output_60,92_jcvi-javacommon,org.jcvi.jillion.assembly.consed.phd.DefaultPhdReadTag,2,136,186,73
output_60,92_jcvi-javacommon,org.jcvi.jillion.assembly.consed.phd.DefaultPhdReadTag,3,134,186,72
output_60,92_jcvi-javacommon,org.jcvi.jillion.assembly.consed.phd.DefaultPhdReadTag,4,126,186,68
output_60,92_jcvi-javacommon,org.jcvi.jillion.assembly.consed.phd.DefaultPhdReadTag,5,132,186,71
output_60,92_jcvi-javacommon,org.jcvi.jillion.assembly.consed.phd.DefaultPhdReadTag,6,126,186,68
output_60,92_jcvi-javacommon,org.jcvi.jillion.assembly.consed.phd.DefaultPhdReadTag,7,116,186,62
output_60,92_jcvi-javacommon,org.jcvi.jillion.assembly.consed.phd.DefaultPhdReadTag,8,132,186,71
output_60,92_jcvi-javacommon,org.jcvi.jillion.assembly.consed.phd.DefaultPhdReadTag,9,117,186,63
output_60,92_jcvi-javacommon,org.jcvi.jillion.assembly.consed.phd.DefaultPhdReadTag,10,135,186,73
output_60,92_jcvi-javacommon,org.jcvi.jillion.assembly.ca.frg.Distance,1,113,141,80
output_60,92_jcvi-javacommon,org.jcvi.jillion.assembly.ca.frg.Distance,2,116,141,82
output_60,92_jcvi-javacommon,org.jcvi.jillion.assembly.ca.frg.Distance,3,113,141,80
output_60,92_jcvi-javacommon,org.jcvi.jillion.assembly.ca.frg.Distance,4,115,141,82
output_60,92_jcvi-javacommon,org.jcvi.jillion.assembly.ca.frg.Distance,5,115,141,82
output_60,92_jcvi-javacommon,org.jcvi.jillion.assembly.ca.frg.Distance,6,114,141,81
output_60,92_jcvi-javacommon,org.jcvi.jillion.assembly.ca.frg.Distance,7,114,141,81
output_60,92_jcvi-javacommon,org.jcvi.jillion.assembly.ca.frg.Distance,8,116,141,82
output_60,92_jcvi-javacommon,org.jcvi.jillion.assembly.ca.frg.Distance,9,112,141,79
output_60,92_jcvi-javacommon,org.jcvi.jillion.assembly.ca.frg.Distance,10,113,141,80
output_60,93_quickserver,org.quickserver.net.server.impl.BlockingClientHandler,1,42,592,7
output_60,93_quickserver,org.quickserver.net.server.impl.BlockingClientHandler,2,34,592,6
output_60,93_quickserver,org.quickserver.net.server.impl.BlockingClientHandler,3,25,592,4
output_60,93_quickserver,org.quickserver.net.server.impl.BlockingClientHandler,4,39,592,7
output_60,93_quickserver,org.quickserver.net.server.impl.BlockingClientHandler,5,30,592,5
output_60,93_quickserver,org.quickserver.net.server.impl.BlockingClientHandler,6,30,592,5
output_60,93_quickserver,org.quickserver.net.server.impl.BlockingClientHandler,7,32,592,5
output_60,93_quickserver,org.quickserver.net.server.impl.BlockingClientHandler,8,39,592,7
output_60,93_quickserver,org.quickserver.net.server.impl.BlockingClientHandler,9,32,592,5
output_60,93_quickserver,org.quickserver.net.server.impl.BlockingClientHandler,10,40,592,7
output_60,93_quickserver,org.quickserver.net.server.impl.NonBlockingClientHandler,1,117,1429,8
output_60,93_quickserver,org.quickserver.net.server.impl.NonBlockingClientHandler,2,158,1429,11
output_60,93_quickserver,org.quickserver.net.server.impl.NonBlockingClientHandler,3,114,1429,8
output_60,93_quickserver,org.quickserver.net.server.impl.NonBlockingClientHandler,4,92,1429,6
output_60,93_quickserver,org.quickserver.net.server.impl.NonBlockingClientHandler,5,122,1429,9
output_60,93_quickserver,org.quickserver.net.server.impl.NonBlockingClientHandler,6,153,1429,11
output_60,93_quickserver,org.quickserver.net.server.impl.NonBlockingClientHandler,7,101,1429,7
output_60,93_quickserver,org.quickserver.net.server.impl.NonBlockingClientHandler,8,97,1429,7
output_60,93_quickserver,org.quickserver.net.server.impl.NonBlockingClientHandler,9,129,1429,9
output_60,93_quickserver,org.quickserver.net.server.impl.NonBlockingClientHandler,10,107,1429,7
output_60,93_quickserver,org.quickserver.util.xmlreader.QuickServerConfig,1,202,611,33
output_60,93_quickserver,org.quickserver.util.xmlreader.QuickServerConfig,2,202,611,33
output_60,93_quickserver,org.quickserver.util.xmlreader.QuickServerConfig,3,202,611,33
output_60,93_quickserver,org.quickserver.util.xmlreader.QuickServerConfig,4,202,611,33
output_60,93_quickserver,org.quickserver.util.xmlreader.QuickServerConfig,5,202,611,33
output_60,93_quickserver,org.quickserver.util.xmlreader.QuickServerConfig,6,202,611,33
output_60,93_quickserver,org.quickserver.util.xmlreader.QuickServerConfig,7,202,611,33
output_60,93_quickserver,org.quickserver.util.xmlreader.QuickServerConfig,8,202,611,33
output_60,93_quickserver,org.quickserver.util.xmlreader.QuickServerConfig,9,202,611,33
output_60,93_quickserver,org.quickserver.util.xmlreader.QuickServerConfig,10,202,611,33
output_60,93_quickserver,org.quickserver.net.client.monitoring.HostMonitoringService,1,29,194,15
output_60,93_quickserver,org.quickserver.net.client.monitoring.HostMonitoringService,2,29,194,15
output_60,93_quickserver,org.quickserver.net.client.monitoring.HostMonitoringService,3,29,194,15
output_60,93_quickserver,org.quickserver.net.client.monitoring.HostMonitoringService,4,152,194,78
output_60,93_quickserver,org.quickserver.net.client.monitoring.HostMonitoringService,5,35,194,18
output_60,93_quickserver,org.quickserver.net.client.monitoring.HostMonitoringService,6,31,194,16
output_60,93_quickserver,org.quickserver.net.client.monitoring.HostMonitoringService,7,46,194,24
output_60,93_quickserver,org.quickserver.net.client.monitoring.HostMonitoringService,8,43,194,22
output_60,93_quickserver,org.quickserver.net.client.monitoring.HostMonitoringService,9,44,194,23
output_60,93_quickserver,org.quickserver.net.client.monitoring.HostMonitoringService,10,37,194,19
output_60,94_jclo,edu.mscd.cs.jclo.JCLO,1,280,582,48
output_60,94_jclo,edu.mscd.cs.jclo.JCLO,2,242,582,42
output_60,94_jclo,edu.mscd.cs.jclo.JCLO,3,234,582,40
output_60,94_jclo,edu.mscd.cs.jclo.JCLO,4,281,582,48
output_60,94_jclo,edu.mscd.cs.jclo.JCLO,5,245,582,42
output_60,94_jclo,edu.mscd.cs.jclo.JCLO,6,271,582,47
output_60,94_jclo,edu.mscd.cs.jclo.JCLO,7,293,582,50
output_60,94_jclo,edu.mscd.cs.jclo.JCLO,8,278,582,48
output_60,94_jclo,edu.mscd.cs.jclo.JCLO,9,279,582,48
output_60,94_jclo,edu.mscd.cs.jclo.JCLO,10,283,582,49
output_60,95_celwars2009,MP3,1,0,54,0
output_60,95_celwars2009,MP3,2,0,54,0
output_60,95_celwars2009,MP3,3,2,54,4
output_60,95_celwars2009,MP3,4,0,54,0
output_60,95_celwars2009,MP3,5,2,54,4
output_60,95_celwars2009,MP3,6,2,54,4
output_60,95_celwars2009,MP3,7,2,54,4
output_60,95_celwars2009,MP3,8,0,54,0
output_60,95_celwars2009,MP3,9,0,54,0
output_60,95_celwars2009,MP3,10,2,54,4
output_60,95_celwars2009,Client,1,1,994,0
output_60,95_celwars2009,Client,2,1,994,0
output_60,95_celwars2009,Client,3,1,994,0
output_60,95_celwars2009,Client,4,1,994,0
output_60,95_celwars2009,Client,5,1,994,0
output_60,95_celwars2009,Client,6,1,994,0
output_60,95_celwars2009,Client,7,1,994,0
output_60,95_celwars2009,Client,8,1,994,0
output_60,95_celwars2009,Client,9,1,994,0
output_60,95_celwars2009,Client,10,1,994,0
output_60,96_heal,org.heal.util.InterfaceUtilitiesBean,1,92,201,46
output_60,96_heal,org.heal.util.InterfaceUtilitiesBean,2,57,201,28
output_60,96_heal,org.heal.util.InterfaceUtilitiesBean,3,57,201,28
output_60,96_heal,org.heal.util.InterfaceUtilitiesBean,4,57,201,28
output_60,96_heal,org.heal.util.InterfaceUtilitiesBean,5,48,201,24
output_60,96_heal,org.heal.util.InterfaceUtilitiesBean,6,55,201,27
output_60,96_heal,org.heal.util.InterfaceUtilitiesBean,7,56,201,28
output_60,96_heal,org.heal.util.InterfaceUtilitiesBean,8,57,201,28
output_60,96_heal,org.heal.util.InterfaceUtilitiesBean,9,57,201,28
output_60,96_heal,org.heal.util.InterfaceUtilitiesBean,10,56,201,28
output_60,96_heal,org.heal.module.search.AdvSearchDAO,1,394,1319,30
output_60,96_heal,org.heal.module.search.AdvSearchDAO,2,468,1319,35
output_60,96_heal,org.heal.module.search.AdvSearchDAO,3,415,1319,31
output_60,96_heal,org.heal.module.search.AdvSearchDAO,4,483,1319,37
output_60,96_heal,org.heal.module.search.AdvSearchDAO,5,555,1319,42
output_60,96_heal,org.heal.module.search.AdvSearchDAO,6,478,1319,36
output_60,96_heal,org.heal.module.search.AdvSearchDAO,7,499,1319,38
output_60,96_heal,org.heal.module.search.AdvSearchDAO,8,463,1319,35
output_60,96_heal,org.heal.module.search.AdvSearchDAO,9,300,1319,23
output_60,96_heal,org.heal.module.search.AdvSearchDAO,10,346,1319,26
output_60,97_feudalismgame,src.VassalRebellion,1,0,64,0
output_60,97_feudalismgame,src.VassalRebellion,2,0,64,0
output_60,97_feudalismgame,src.VassalRebellion,3,0,64,0
output_60,97_feudalismgame,src.VassalRebellion,4,0,64,0
output_60,97_feudalismgame,src.VassalRebellion,5,0,64,0
output_60,97_feudalismgame,src.VassalRebellion,6,0,64,0
output_60,97_feudalismgame,src.VassalRebellion,7,0,64,0
output_60,97_feudalismgame,src.VassalRebellion,8,0,64,0
output_60,97_feudalismgame,src.VassalRebellion,9,0,64,0
output_60,97_feudalismgame,src.VassalRebellion,10,0,64,0
output_60,97_feudalismgame,src.Purchase,1,1,257,0
output_60,97_feudalismgame,src.Purchase,2,1,257,0
output_60,97_feudalismgame,src.Purchase,3,1,257,0
output_60,97_feudalismgame,src.Purchase,4,1,257,0
output_60,97_feudalismgame,src.Purchase,5,1,257,0
output_60,97_feudalismgame,src.Purchase,6,1,257,0
output_60,97_feudalismgame,src.Purchase,7,1,257,0
output_60,97_feudalismgame,src.Purchase,8,1,257,0
output_60,97_feudalismgame,src.Purchase,9,1,257,0
output_60,97_feudalismgame,src.Purchase,10,1,257,0
output_60,97_feudalismgame,src.Battle,1,16,3142,1
output_60,97_feudalismgame,src.Battle,2,16,3142,1
output_60,97_feudalismgame,src.Battle,3,16,3142,1
output_60,97_feudalismgame,src.Battle,4,16,3142,1
output_60,97_feudalismgame,src.Battle,5,16,3142,1
output_60,97_feudalismgame,src.Battle,6,16,3142,1
output_60,97_feudalismgame,src.Battle,7,16,3142,1
output_60,97_feudalismgame,src.Battle,8,16,3142,1
output_60,97_feudalismgame,src.Battle,9,15,3142,0
output_60,97_feudalismgame,src.Battle,10,15,3142,0
output_60,98_trans-locator,Joshua.FoxHunt.FoxHuntFrame,1,0,214,0
output_60,98_trans-locator,Joshua.FoxHunt.FoxHuntFrame,2,0,214,0
output_60,98_trans-locator,Joshua.FoxHunt.FoxHuntFrame,3,0,214,0
output_60,98_trans-locator,Joshua.FoxHunt.FoxHuntFrame,4,0,214,0
output_60,98_trans-locator,Joshua.FoxHunt.FoxHuntFrame,5,0,214,0
output_60,98_trans-locator,Joshua.FoxHunt.FoxHuntFrame,6,0,214,0
output_60,98_trans-locator,Joshua.FoxHunt.FoxHuntFrame,7,0,214,0
output_60,98_trans-locator,Joshua.FoxHunt.FoxHuntFrame,8,0,214,0
output_60,98_trans-locator,Joshua.FoxHunt.FoxHuntFrame,9,0,214,0
output_60,98_trans-locator,Joshua.FoxHunt.FoxHuntFrame,10,0,214,0
output_60,98_trans-locator,Joshua.FoxHunt.HuntDisplay,1,43,130,33
output_60,98_trans-locator,Joshua.FoxHunt.HuntDisplay,2,32,130,25
output_60,98_trans-locator,Joshua.FoxHunt.HuntDisplay,3,43,130,33
output_60,98_trans-locator,Joshua.FoxHunt.HuntDisplay,4,40,130,31
output_60,98_trans-locator,Joshua.FoxHunt.HuntDisplay,5,30,130,23
output_60,98_trans-locator,Joshua.FoxHunt.HuntDisplay,6,45,130,35
output_60,98_trans-locator,Joshua.FoxHunt.HuntDisplay,7,49,130,38
output_60,98_trans-locator,Joshua.FoxHunt.HuntDisplay,8,51,130,39
output_60,98_trans-locator,Joshua.FoxHunt.HuntDisplay,9,53,130,41
output_60,98_trans-locator,Joshua.FoxHunt.HuntDisplay,10,37,130,28
output_60,99_newzgrabber,Newzgrabber.BatchDriver,1,10,227,4
output_60,99_newzgrabber,Newzgrabber.BatchDriver,2,10,227,4
output_60,99_newzgrabber,Newzgrabber.BatchDriver,3,10,227,4
output_60,99_newzgrabber,Newzgrabber.BatchDriver,4,10,227,4
output_60,99_newzgrabber,Newzgrabber.BatchDriver,5,10,227,4
output_60,99_newzgrabber,Newzgrabber.BatchDriver,6,10,227,4
output_60,99_newzgrabber,Newzgrabber.BatchDriver,7,10,227,4
output_60,99_newzgrabber,Newzgrabber.BatchDriver,8,10,227,4
output_60,99_newzgrabber,Newzgrabber.BatchDriver,9,10,227,4
output_60,99_newzgrabber,Newzgrabber.BatchDriver,10,10,227,4
output_60,99_newzgrabber,Newzgrabber.Newzgrabber,1,97,494,20
output_60,99_newzgrabber,Newzgrabber.Newzgrabber,2,131,494,27
output_60,99_newzgrabber,Newzgrabber.Newzgrabber,3,105,494,21
output_60,99_newzgrabber,Newzgrabber.Newzgrabber,4,102,494,21
output_60,99_newzgrabber,Newzgrabber.Newzgrabber,5,105,494,21
output_60,99_newzgrabber,Newzgrabber.Newzgrabber,6,103,494,21
output_60,99_newzgrabber,Newzgrabber.Newzgrabber,7,77,494,16
output_60,99_newzgrabber,Newzgrabber.Newzgrabber,8,79,494,16
output_60,99_newzgrabber,Newzgrabber.Newzgrabber,9,100,494,20
output_60,99_newzgrabber,Newzgrabber.Newzgrabber,10,79,494,16
output_60,99_newzgrabber,Newzgrabber.Downloader,1,28,1033,3
output_60,99_newzgrabber,Newzgrabber.Downloader,2,26,1033,3
output_60,99_newzgrabber,Newzgrabber.Downloader,3,28,1033,3
output_60,99_newzgrabber,Newzgrabber.Downloader,4,27,1033,3
output_60,99_newzgrabber,Newzgrabber.Downloader,5,23,1033,2
output_60,99_newzgrabber,Newzgrabber.Downloader,6,24,1033,2
output_60,99_newzgrabber,Newzgrabber.Downloader,7,27,1033,3
output_60,99_newzgrabber,Newzgrabber.Downloader,8,27,1033,3
output_60,99_newzgrabber,Newzgrabber.Downloader,9,25,1033,2
output_60,99_newzgrabber,Newzgrabber.Downloader,10,28,1033,3
output_60,checkstyle,com.puppycrawl.tools.checkstyle.api.FileContents,1,0,206,0
output_60,checkstyle,com.puppycrawl.tools.checkstyle.api.FileContents,2,0,206,0
output_60,checkstyle,com.puppycrawl.tools.checkstyle.api.FileContents,3,0,206,0
output_60,checkstyle,com.puppycrawl.tools.checkstyle.api.FileContents,4,0,206,0
output_60,checkstyle,com.puppycrawl.tools.checkstyle.api.FileContents,5,0,206,0
output_60,checkstyle,com.puppycrawl.tools.checkstyle.api.FileContents,6,0,206,0
output_60,checkstyle,com.puppycrawl.tools.checkstyle.api.FileContents,7,0,206,0
output_60,checkstyle,com.puppycrawl.tools.checkstyle.api.FileContents,8,0,206,0
output_60,checkstyle,com.puppycrawl.tools.checkstyle.api.FileContents,9,0,206,0
output_60,checkstyle,com.puppycrawl.tools.checkstyle.api.FileContents,10,0,206,0
output_60,checkstyle,com.puppycrawl.tools.checkstyle.api.FileText,1,2,137,1
output_60,checkstyle,com.puppycrawl.tools.checkstyle.api.FileText,2,6,137,4
output_60,checkstyle,com.puppycrawl.tools.checkstyle.api.FileText,3,2,137,1
output_60,checkstyle,com.puppycrawl.tools.checkstyle.api.FileText,4,2,137,1
output_60,checkstyle,com.puppycrawl.tools.checkstyle.api.FileText,5,6,137,4
output_60,checkstyle,com.puppycrawl.tools.checkstyle.api.FileText,6,5,137,4
output_60,checkstyle,com.puppycrawl.tools.checkstyle.api.FileText,7,2,137,1
output_60,checkstyle,com.puppycrawl.tools.checkstyle.api.FileText,8,2,137,1
output_60,checkstyle,com.puppycrawl.tools.checkstyle.api.FileText,9,2,137,1
output_60,checkstyle,com.puppycrawl.tools.checkstyle.api.FileText,10,2,137,1
output_60,commons-cli,org.apache.commons.cli.HelpFormatter,1,324,580,56
output_60,commons-cli,org.apache.commons.cli.HelpFormatter,2,278,580,48
output_60,commons-cli,org.apache.commons.cli.HelpFormatter,3,288,580,50
output_60,commons-cli,org.apache.commons.cli.HelpFormatter,4,305,580,53
output_60,commons-cli,org.apache.commons.cli.HelpFormatter,5,301,580,52
output_60,commons-cli,org.apache.commons.cli.HelpFormatter,6,317,580,55
output_60,commons-cli,org.apache.commons.cli.HelpFormatter,7,384,580,66
output_60,commons-cli,org.apache.commons.cli.HelpFormatter,8,295,580,51
output_60,commons-cli,org.apache.commons.cli.HelpFormatter,9,434,580,75
output_60,commons-cli,org.apache.commons.cli.HelpFormatter,10,313,580,54
output_60,commons-cli,org.apache.commons.cli.Option,1,291,372,78
output_60,commons-cli,org.apache.commons.cli.Option,2,290,372,78
output_60,commons-cli,org.apache.commons.cli.Option,3,287,372,77
output_60,commons-cli,org.apache.commons.cli.Option,4,315,372,85
output_60,commons-cli,org.apache.commons.cli.Option,5,315,372,85
output_60,commons-cli,org.apache.commons.cli.Option,6,295,372,79
output_60,commons-cli,org.apache.commons.cli.Option,7,313,372,84
output_60,commons-cli,org.apache.commons.cli.Option,8,285,372,77
output_60,commons-cli,org.apache.commons.cli.Option,9,292,372,78
output_60,commons-cli,org.apache.commons.cli.Option,10,315,372,85
output_60,commons-codec,org.apache.commons.codec.language.DoubleMetaphone,1,1232,2054,60
output_60,commons-codec,org.apache.commons.codec.language.DoubleMetaphone,2,1128,2054,55
output_60,commons-codec,org.apache.commons.codec.language.DoubleMetaphone,3,794,2054,39
output_60,commons-codec,org.apache.commons.codec.language.DoubleMetaphone,4,817,2054,40
output_60,commons-codec,org.apache.commons.codec.language.DoubleMetaphone,5,1164,2054,57
output_60,commons-codec,org.apache.commons.codec.language.DoubleMetaphone,6,1164,2054,57
output_60,commons-codec,org.apache.commons.codec.language.DoubleMetaphone,7,1096,2054,53
output_60,commons-codec,org.apache.commons.codec.language.DoubleMetaphone,8,1224,2054,60
output_60,commons-codec,org.apache.commons.codec.language.DoubleMetaphone,9,1196,2054,58
output_60,commons-codec,org.apache.commons.codec.language.DoubleMetaphone,10,1104,2054,54
output_60,commons-collections,org.apache.commons.collections4.list.TreeList,1,124,156,79
output_60,commons-collections,org.apache.commons.collections4.list.TreeList,2,113,156,72
output_60,commons-collections,org.apache.commons.collections4.list.TreeList,3,126,156,81
output_60,commons-collections,org.apache.commons.collections4.list.TreeList,4,124,156,79
output_60,commons-collections,org.apache.commons.collections4.list.TreeList,5,122,156,78
output_60,commons-collections,org.apache.commons.collections4.list.TreeList,6,121,156,78
output_60,commons-collections,org.apache.commons.collections4.list.TreeList,7,119,156,76
output_60,commons-collections,org.apache.commons.collections4.list.TreeList,8,123,156,79
output_60,commons-collections,org.apache.commons.collections4.list.TreeList,9,124,156,79
output_60,commons-collections,org.apache.commons.collections4.list.TreeList,10,111,156,71
output_60,commons-collections,org.apache.commons.collections4.sequence.SequencesComparator,1,243,314,77
output_60,commons-collections,org.apache.commons.collections4.sequence.SequencesComparator,2,243,314,77
output_60,commons-collections,org.apache.commons.collections4.sequence.SequencesComparator,3,233,314,74
output_60,commons-collections,org.apache.commons.collections4.sequence.SequencesComparator,4,236,314,75
output_60,commons-collections,org.apache.commons.collections4.sequence.SequencesComparator,5,235,314,75
output_60,commons-collections,org.apache.commons.collections4.sequence.SequencesComparator,6,233,314,74
output_60,commons-collections,org.apache.commons.collections4.sequence.SequencesComparator,7,229,314,73
output_60,commons-collections,org.apache.commons.collections4.sequence.SequencesComparator,8,231,314,74
output_60,commons-collections,org.apache.commons.collections4.sequence.SequencesComparator,9,240,314,76
output_60,commons-collections,org.apache.commons.collections4.sequence.SequencesComparator,10,235,314,75
output_60,commons-lang,org.apache.commons.lang3.text.translate.NumericEntityUnescaper,1,70,173,40
output_60,commons-lang,org.apache.commons.lang3.text.translate.NumericEntityUnescaper,2,68,173,39
output_60,commons-lang,org.apache.commons.lang3.text.translate.NumericEntityUnescaper,3,70,173,40
output_60,commons-lang,org.apache.commons.lang3.text.translate.NumericEntityUnescaper,4,65,173,38
output_60,commons-lang,org.apache.commons.lang3.text.translate.NumericEntityUnescaper,5,77,173,45
output_60,commons-lang,org.apache.commons.lang3.text.translate.NumericEntityUnescaper,6,66,173,38
output_60,commons-lang,org.apache.commons.lang3.text.translate.NumericEntityUnescaper,7,65,173,38
output_60,commons-lang,org.apache.commons.lang3.text.translate.NumericEntityUnescaper,8,70,173,40
output_60,commons-lang,org.apache.commons.lang3.text.translate.NumericEntityUnescaper,9,65,173,38
output_60,commons-lang,org.apache.commons.lang3.text.translate.NumericEntityUnescaper,10,68,173,39
output_60,commons-lang,org.apache.commons.lang3.ClassUtils,1,663,998,66
output_60,commons-lang,org.apache.commons.lang3.ClassUtils,2,660,998,66
output_60,commons-lang,org.apache.commons.lang3.ClassUtils,3,628,998,63
output_60,commons-lang,org.apache.commons.lang3.ClassUtils,4,673,998,67
output_60,commons-lang,org.apache.commons.lang3.ClassUtils,5,665,998,67
output_60,commons-lang,org.apache.commons.lang3.ClassUtils,6,636,998,64
output_60,commons-lang,org.apache.commons.lang3.ClassUtils,7,637,998,64
output_60,commons-lang,org.apache.commons.lang3.ClassUtils,8,663,998,66
output_60,commons-lang,org.apache.commons.lang3.ClassUtils,9,651,998,65
output_60,commons-lang,org.apache.commons.lang3.ClassUtils,10,641,998,64
output_60,commons-lang,org.apache.commons.lang3.ArrayUtils,1,4996,5860,85
output_60,commons-lang,org.apache.commons.lang3.ArrayUtils,2,5123,5860,87
output_60,commons-lang,org.apache.commons.lang3.ArrayUtils,3,4972,5860,85
output_60,commons-lang,org.apache.commons.lang3.ArrayUtils,4,5129,5860,88
output_60,commons-lang,org.apache.commons.lang3.ArrayUtils,5,4893,5860,83
output_60,commons-lang,org.apache.commons.lang3.ArrayUtils,6,3981,5860,68
output_60,commons-lang,org.apache.commons.lang3.ArrayUtils,7,4988,5860,85
output_60,commons-lang,org.apache.commons.lang3.ArrayUtils,8,4942,5860,84
output_60,commons-lang,org.apache.commons.lang3.ArrayUtils,9,5000,5860,85
output_60,commons-lang,org.apache.commons.lang3.ArrayUtils,10,4913,5860,84
output_60,commons-lang,org.apache.commons.lang3.text.ExtendedMessageFormat,1,40,480,8
output_60,commons-lang,org.apache.commons.lang3.text.ExtendedMessageFormat,2,40,480,8
output_60,commons-lang,org.apache.commons.lang3.text.ExtendedMessageFormat,3,38,480,8
output_60,commons-lang,org.apache.commons.lang3.text.ExtendedMessageFormat,4,40,480,8
output_60,commons-lang,org.apache.commons.lang3.text.ExtendedMessageFormat,5,38,480,8
output_60,commons-lang,org.apache.commons.lang3.text.ExtendedMessageFormat,6,36,480,8
output_60,commons-lang,org.apache.commons.lang3.text.ExtendedMessageFormat,7,36,480,8
output_60,commons-lang,org.apache.commons.lang3.text.ExtendedMessageFormat,8,36,480,8
output_60,commons-lang,org.apache.commons.lang3.text.ExtendedMessageFormat,9,36,480,8
output_60,commons-lang,org.apache.commons.lang3.text.ExtendedMessageFormat,10,38,480,8
output_60,commons-lang,org.apache.commons.lang3.text.StrBuilder,1,1511,2370,64
output_60,commons-lang,org.apache.commons.lang3.text.StrBuilder,2,1496,2370,63
output_60,commons-lang,org.apache.commons.lang3.text.StrBuilder,3,1564,2370,66
output_60,commons-lang,org.apache.commons.lang3.text.StrBuilder,4,1470,2370,62
output_60,commons-lang,org.apache.commons.lang3.text.StrBuilder,5,1543,2370,65
output_60,commons-lang,org.apache.commons.lang3.text.StrBuilder,6,1610,2370,68
output_60,commons-lang,org.apache.commons.lang3.text.StrBuilder,7,1556,2370,66
output_60,commons-lang,org.apache.commons.lang3.text.StrBuilder,8,1622,2370,68
output_60,commons-lang,org.apache.commons.lang3.text.StrBuilder,9,1663,2370,70
output_60,commons-lang,org.apache.commons.lang3.text.StrBuilder,10,1677,2370,71
output_60,commons-lang,org.apache.commons.lang3.time.FastDateFormat,1,120,157,76
output_60,commons-lang,org.apache.commons.lang3.time.FastDateFormat,2,116,157,74
output_60,commons-lang,org.apache.commons.lang3.time.FastDateFormat,3,115,157,73
output_60,commons-lang,org.apache.commons.lang3.time.FastDateFormat,4,113,157,72
output_60,commons-lang,org.apache.commons.lang3.time.FastDateFormat,5,124,157,79
output_60,commons-lang,org.apache.commons.lang3.time.FastDateFormat,6,116,157,74
output_60,commons-lang,org.apache.commons.lang3.time.FastDateFormat,7,121,157,77
output_60,commons-lang,org.apache.commons.lang3.time.FastDateFormat,8,127,157,81
output_60,commons-lang,org.apache.commons.lang3.time.FastDateFormat,9,122,157,78
output_60,commons-lang,org.apache.commons.lang3.time.FastDateFormat,10,120,157,76
output_60,commons-lang,org.apache.commons.lang3.LocaleUtils,1,248,344,72
output_60,commons-lang,org.apache.commons.lang3.LocaleUtils,2,228,344,66
output_60,commons-lang,org.apache.commons.lang3.LocaleUtils,3,256,344,74
output_60,commons-lang,org.apache.commons.lang3.LocaleUtils,4,246,344,72
output_60,commons-lang,org.apache.commons.lang3.LocaleUtils,5,250,344,73
output_60,commons-lang,org.apache.commons.lang3.LocaleUtils,6,235,344,68
output_60,commons-lang,org.apache.commons.lang3.LocaleUtils,7,226,344,66
output_60,commons-lang,org.apache.commons.lang3.LocaleUtils,8,256,344,74
output_60,commons-lang,org.apache.commons.lang3.LocaleUtils,9,251,344,73
output_60,commons-lang,org.apache.commons.lang3.LocaleUtils,10,276,344,80
