configuration,project,class,round,killed_mutants,total_mutants,mutation_score_percent
default_60,90_dcparseargs,de.devcity.parseargs.ArgsParser,9,161,283,57
default_60,90_dcparseargs,de.devcity.parseargs.ArgsParser,10,192,283,68
default_60,91_classviewer,com.jstevh.viewer.ClassViewer,1,8,1160,1
default_60,91_classviewer,com.jstevh.viewer.ClassViewer,2,8,1160,1
default_60,91_classviewer,com.jstevh.viewer.ClassViewer,3,8,1160,1
default_60,91_classviewer,com.jstevh.viewer.ClassViewer,4,8,1160,1
default_60,91_classviewer,com.jstevh.viewer.ClassViewer,5,8,1160,1
default_60,91_classviewer,com.jstevh.viewer.ClassViewer,6,8,1160,1
default_60,91_classviewer,com.jstevh.viewer.ClassViewer,7,8,1160,1
default_60,91_classviewer,com.jstevh.viewer.ClassViewer,8,8,1160,1
default_60,91_classviewer,com.jstevh.viewer.ClassViewer,9,8,1160,1
default_60,91_classviewer,com.jstevh.viewer.ClassViewer,10,8,1160,1
default_60,91_classviewer,com.jstevh.viewer.SAXDirParser,1,133,237,56
default_60,91_classviewer,com.jstevh.viewer.SAXDirParser,2,116,237,49
default_60,91_classviewer,com.jstevh.viewer.SAXDirParser,3,137,237,58
default_60,91_classviewer,com.jstevh.viewer.SAXDirParser,4,71,237,30
default_60,91_classviewer,com.jstevh.viewer.SAXDirParser,5,123,237,52
default_60,91_classviewer,com.jstevh.viewer.SAXDirParser,6,158,237,67
default_60,91_classviewer,com.jstevh.viewer.SAXDirParser,7,94,237,40
default_60,91_classviewer,com.jstevh.viewer.SAXDirParser,8,144,237,61
default_60,91_classviewer,com.jstevh.viewer.SAXDirParser,9,96,237,41
default_60,91_classviewer,com.jstevh.viewer.SAXDirParser,10,149,237,63
default_60,91_classviewer,com.jstevh.viewer.ClassInfo,1,461,540,85
default_60,91_classviewer,com.jstevh.viewer.ClassInfo,2,469,540,87
default_60,91_classviewer,com.jstevh.viewer.ClassInfo,3,481,540,89
default_60,91_classviewer,com.jstevh.viewer.ClassInfo,4,463,540,86
default_60,91_classviewer,com.jstevh.viewer.ClassInfo,5,442,540,82
default_60,91_classviewer,com.jstevh.viewer.ClassInfo,6,426,540,79
default_60,91_classviewer,com.jstevh.viewer.ClassInfo,7,456,540,84
default_60,91_classviewer,com.jstevh.viewer.ClassInfo,8,411,540,76
default_60,91_classviewer,com.jstevh.viewer.ClassInfo,9,443,540,82
default_60,91_classviewer,com.jstevh.viewer.ClassInfo,10,453,540,84
default_60,92_jcvi-javacommon,org.jcvi.jillion.assembly.consed.phd.DefaultPhdReadTag,1,129,186,69
default_60,92_jcvi-javacommon,org.jcvi.jillion.assembly.consed.phd.DefaultPhdReadTag,2,107,186,58
default_60,92_jcvi-javacommon,org.jcvi.jillion.assembly.consed.phd.DefaultPhdReadTag,3,115,186,62
default_60,92_jcvi-javacommon,org.jcvi.jillion.assembly.consed.phd.DefaultPhdReadTag,4,112,186,60
default_60,92_jcvi-javacommon,org.jcvi.jillion.assembly.consed.phd.DefaultPhdReadTag,5,127,186,68
default_60,92_jcvi-javacommon,org.jcvi.jillion.assembly.consed.phd.DefaultPhdReadTag,6,125,186,67
default_60,92_jcvi-javacommon,org.jcvi.jillion.assembly.consed.phd.DefaultPhdReadTag,7,131,186,70
default_60,92_jcvi-javacommon,org.jcvi.jillion.assembly.consed.phd.DefaultPhdReadTag,8,118,186,63
default_60,92_jcvi-javacommon,org.jcvi.jillion.assembly.consed.phd.DefaultPhdReadTag,9,119,186,64
default_60,92_jcvi-javacommon,org.jcvi.jillion.assembly.consed.phd.DefaultPhdReadTag,10,136,186,73
default_60,92_jcvi-javacommon,org.jcvi.jillion.assembly.ca.frg.Distance,1,112,141,79
default_60,92_jcvi-javacommon,org.jcvi.jillion.assembly.ca.frg.Distance,2,116,141,82
default_60,92_jcvi-javacommon,org.jcvi.jillion.assembly.ca.frg.Distance,3,116,141,82
default_60,92_jcvi-javacommon,org.jcvi.jillion.assembly.ca.frg.Distance,4,112,141,79
default_60,92_jcvi-javacommon,org.jcvi.jillion.assembly.ca.frg.Distance,5,114,141,81
default_60,92_jcvi-javacommon,org.jcvi.jillion.assembly.ca.frg.Distance,6,112,141,79
default_60,92_jcvi-javacommon,org.jcvi.jillion.assembly.ca.frg.Distance,7,112,141,79
default_60,92_jcvi-javacommon,org.jcvi.jillion.assembly.ca.frg.Distance,8,113,141,80
default_60,92_jcvi-javacommon,org.jcvi.jillion.assembly.ca.frg.Distance,9,115,141,82
default_60,92_jcvi-javacommon,org.jcvi.jillion.assembly.ca.frg.Distance,10,113,141,80
default_60,93_quickserver,org.quickserver.net.server.impl.BlockingClientHandler,1,62,592,10
default_60,93_quickserver,org.quickserver.net.server.impl.BlockingClientHandler,2,27,592,5
default_60,93_quickserver,org.quickserver.net.server.impl.BlockingClientHandler,3,36,592,6
default_60,93_quickserver,org.quickserver.net.server.impl.BlockingClientHandler,4,36,592,6
default_60,93_quickserver,org.quickserver.net.server.impl.BlockingClientHandler,5,37,592,6
default_60,93_quickserver,org.quickserver.net.server.impl.BlockingClientHandler,6,37,592,6
default_60,93_quickserver,org.quickserver.net.server.impl.BlockingClientHandler,7,37,592,6
default_60,93_quickserver,org.quickserver.net.server.impl.BlockingClientHandler,8,41,592,7
default_60,93_quickserver,org.quickserver.net.server.impl.BlockingClientHandler,9,30,592,5
default_60,93_quickserver,org.quickserver.net.server.impl.BlockingClientHandler,10,43,592,7
default_60,93_quickserver,org.quickserver.net.server.impl.NonBlockingClientHandler,1,129,1429,9
default_60,93_quickserver,org.quickserver.net.server.impl.NonBlockingClientHandler,2,103,1429,7
default_60,93_quickserver,org.quickserver.net.server.impl.NonBlockingClientHandler,3,141,1429,10
default_60,93_quickserver,org.quickserver.net.server.impl.NonBlockingClientHandler,4,112,1429,8
default_60,93_quickserver,org.quickserver.net.server.impl.NonBlockingClientHandler,5,121,1429,8
default_60,93_quickserver,org.quickserver.net.server.impl.NonBlockingClientHandler,6,100,1429,7
default_60,93_quickserver,org.quickserver.net.server.impl.NonBlockingClientHandler,7,127,1429,9
default_60,93_quickserver,org.quickserver.net.server.impl.NonBlockingClientHandler,8,98,1429,7
default_60,93_quickserver,org.quickserver.net.server.impl.NonBlockingClientHandler,9,125,1429,9
default_60,93_quickserver,org.quickserver.net.server.impl.NonBlockingClientHandler,10,155,1429,11
default_60,93_quickserver,org.quickserver.util.xmlreader.QuickServerConfig,1,218,611,36
default_60,93_quickserver,org.quickserver.util.xmlreader.QuickServerConfig,2,216,611,35
default_60,93_quickserver,org.quickserver.util.xmlreader.QuickServerConfig,3,214,611,35
default_60,93_quickserver,org.quickserver.util.xmlreader.QuickServerConfig,4,216,611,35
default_60,93_quickserver,org.quickserver.util.xmlreader.QuickServerConfig,5,212,611,35
default_60,93_quickserver,org.quickserver.util.xmlreader.QuickServerConfig,6,216,611,35
default_60,93_quickserver,org.quickserver.util.xmlreader.QuickServerConfig,7,218,611,36
default_60,93_quickserver,org.quickserver.util.xmlreader.QuickServerConfig,8,216,611,35
default_60,93_quickserver,org.quickserver.util.xmlreader.QuickServerConfig,9,218,611,36
default_60,93_quickserver,org.quickserver.util.xmlreader.QuickServerConfig,10,216,611,35
default_60,93_quickserver,org.quickserver.net.client.monitoring.HostMonitoringService,1,27,194,14
default_60,93_quickserver,org.quickserver.net.client.monitoring.HostMonitoringService,2,47,194,24
default_60,93_quickserver,org.quickserver.net.client.monitoring.HostMonitoringService,3,36,194,19
default_60,93_quickserver,org.quickserver.net.client.monitoring.HostMonitoringService,4,46,194,24
default_60,93_quickserver,org.quickserver.net.client.monitoring.HostMonitoringService,5,163,194,84
default_60,93_quickserver,org.quickserver.net.client.monitoring.HostMonitoringService,6,79,194,41
default_60,93_quickserver,org.quickserver.net.client.monitoring.HostMonitoringService,7,26,194,13
default_60,93_quickserver,org.quickserver.net.client.monitoring.HostMonitoringService,8,28,194,14
default_60,93_quickserver,org.quickserver.net.client.monitoring.HostMonitoringService,9,63,194,32
default_60,93_quickserver,org.quickserver.net.client.monitoring.HostMonitoringService,10,47,194,24
default_60,94_jclo,edu.mscd.cs.jclo.JCLO,1,260,582,45
default_60,94_jclo,edu.mscd.cs.jclo.JCLO,2,269,582,46
default_60,94_jclo,edu.mscd.cs.jclo.JCLO,3,263,582,45
default_60,94_jclo,edu.mscd.cs.jclo.JCLO,4,264,582,45
default_60,94_jclo,edu.mscd.cs.jclo.JCLO,5,257,582,44
default_60,94_jclo,edu.mscd.cs.jclo.JCLO,6,284,582,49
default_60,94_jclo,edu.mscd.cs.jclo.JCLO,7,261,582,45
default_60,94_jclo,edu.mscd.cs.jclo.JCLO,8,255,582,44
default_60,94_jclo,edu.mscd.cs.jclo.JCLO,9,315,582,54
default_60,94_jclo,edu.mscd.cs.jclo.JCLO,10,286,582,49
default_60,95_celwars2009,MP3,1,2,54,4
default_60,95_celwars2009,MP3,2,0,54,0
default_60,95_celwars2009,MP3,3,2,54,4
default_60,95_celwars2009,MP3,4,2,54,4
default_60,95_celwars2009,MP3,5,0,54,0
default_60,95_celwars2009,MP3,6,2,54,4
default_60,95_celwars2009,MP3,7,2,54,4
default_60,95_celwars2009,MP3,8,2,54,4
default_60,95_celwars2009,MP3,9,2,54,4
default_60,95_celwars2009,MP3,10,2,54,4
default_60,95_celwars2009,Client,1,1,994,0
default_60,95_celwars2009,Client,2,1,994,0
default_60,95_celwars2009,Client,3,1,994,0
default_60,95_celwars2009,Client,4,1,994,0
default_60,95_celwars2009,Client,5,1,994,0
default_60,95_celwars2009,Client,6,1,994,0
default_60,95_celwars2009,Client,7,1,994,0
default_60,95_celwars2009,Client,8,1,994,0
default_60,95_celwars2009,Client,9,1,994,0
default_60,95_celwars2009,Client,10,1,994,0
default_60,96_heal,org.heal.util.InterfaceUtilitiesBean,1,56,201,28
default_60,96_heal,org.heal.util.InterfaceUtilitiesBean,2,58,201,29
default_60,96_heal,org.heal.util.InterfaceUtilitiesBean,3,58,201,29
default_60,96_heal,org.heal.util.InterfaceUtilitiesBean,4,58,201,29
default_60,96_heal,org.heal.util.InterfaceUtilitiesBean,5,98,201,49
default_60,96_heal,org.heal.util.InterfaceUtilitiesBean,6,102,201,51
default_60,96_heal,org.heal.util.InterfaceUtilitiesBean,7,99,201,49
default_60,96_heal,org.heal.util.InterfaceUtilitiesBean,8,58,201,29
default_60,96_heal,org.heal.util.InterfaceUtilitiesBean,9,55,201,27
default_60,96_heal,org.heal.util.InterfaceUtilitiesBean,10,59,201,29
default_60,96_heal,org.heal.module.search.AdvSearchDAO,1,449,1319,34
default_60,96_heal,org.heal.module.search.AdvSearchDAO,2,512,1319,39
default_60,96_heal,org.heal.module.search.AdvSearchDAO,3,506,1319,38
default_60,96_heal,org.heal.module.search.AdvSearchDAO,4,433,1319,33
default_60,96_heal,org.heal.module.search.AdvSearchDAO,5,449,1319,34
default_60,96_heal,org.heal.module.search.AdvSearchDAO,6,473,1319,36
default_60,96_heal,org.heal.module.search.AdvSearchDAO,7,457,1319,35
default_60,96_heal,org.heal.module.search.AdvSearchDAO,8,360,1319,27
default_60,96_heal,org.heal.module.search.AdvSearchDAO,9,396,1319,30
default_60,96_heal,org.heal.module.search.AdvSearchDAO,10,479,1319,36
default_60,97_feudalismgame,src.VassalRebellion,1,2,64,3
default_60,97_feudalismgame,src.VassalRebellion,2,2,64,3
default_60,97_feudalismgame,src.VassalRebellion,3,2,64,3
default_60,97_feudalismgame,src.VassalRebellion,4,2,64,3
default_60,97_feudalismgame,src.VassalRebellion,5,2,64,3
default_60,97_feudalismgame,src.VassalRebellion,6,2,64,3
default_60,97_feudalismgame,src.VassalRebellion,7,2,64,3
default_60,97_feudalismgame,src.VassalRebellion,8,2,64,3
default_60,97_feudalismgame,src.VassalRebellion,9,2,64,3
default_60,97_feudalismgame,src.VassalRebellion,10,2,64,3
default_60,97_feudalismgame,src.Purchase,1,10,257,4
default_60,97_feudalismgame,src.Purchase,2,10,257,4
default_60,97_feudalismgame,src.Purchase,3,10,257,4
default_60,97_feudalismgame,src.Purchase,4,10,257,4
default_60,97_feudalismgame,src.Purchase,5,10,257,4
default_60,97_feudalismgame,src.Purchase,6,10,257,4
default_60,97_feudalismgame,src.Purchase,7,10,257,4
default_60,97_feudalismgame,src.Purchase,8,10,257,4
default_60,97_feudalismgame,src.Purchase,9,10,257,4
default_60,97_feudalismgame,src.Purchase,10,10,257,4
default_60,97_feudalismgame,src.Battle,1,23,3142,1
default_60,97_feudalismgame,src.Battle,2,23,3142,1
default_60,97_feudalismgame,src.Battle,3,23,3142,1
default_60,97_feudalismgame,src.Battle,4,23,3142,1
default_60,97_feudalismgame,src.Battle,5,23,3142,1
default_60,97_feudalismgame,src.Battle,6,23,3142,1
default_60,97_feudalismgame,src.Battle,7,23,3142,1
default_60,97_feudalismgame,src.Battle,8,23,3142,1
default_60,97_feudalismgame,src.Battle,9,23,3142,1
default_60,97_feudalismgame,src.Battle,10,23,3142,1
default_60,98_trans-locator,Joshua.FoxHunt.FoxHuntFrame,1,0,214,0
default_60,98_trans-locator,Joshua.FoxHunt.FoxHuntFrame,2,0,214,0
default_60,98_trans-locator,Joshua.FoxHunt.FoxHuntFrame,3,0,214,0
default_60,98_trans-locator,Joshua.FoxHunt.FoxHuntFrame,4,0,214,0
default_60,98_trans-locator,Joshua.FoxHunt.FoxHuntFrame,5,0,214,0
default_60,98_trans-locator,Joshua.FoxHunt.FoxHuntFrame,6,0,214,0
default_60,98_trans-locator,Joshua.FoxHunt.FoxHuntFrame,7,0,214,0
default_60,98_trans-locator,Joshua.FoxHunt.FoxHuntFrame,8,0,214,0
default_60,98_trans-locator,Joshua.FoxHunt.FoxHuntFrame,9,0,214,0
default_60,98_trans-locator,Joshua.FoxHunt.FoxHuntFrame,10,0,214,0
default_60,98_trans-locator,Joshua.FoxHunt.HuntDisplay,1,50,130,38
default_60,98_trans-locator,Joshua.FoxHunt.HuntDisplay,2,52,130,40
default_60,98_trans-locator,Joshua.FoxHunt.HuntDisplay,3,50,130,38
default_60,98_trans-locator,Joshua.FoxHunt.HuntDisplay,4,52,130,40
default_60,98_trans-locator,Joshua.FoxHunt.HuntDisplay,5,52,130,40
default_60,98_trans-locator,Joshua.FoxHunt.HuntDisplay,6,54,130,42
default_60,98_trans-locator,Joshua.FoxHunt.HuntDisplay,7,48,130,37
default_60,98_trans-locator,Joshua.FoxHunt.HuntDisplay,8,55,130,42
default_60,98_trans-locator,Joshua.FoxHunt.HuntDisplay,9,50,130,38
default_60,98_trans-locator,Joshua.FoxHunt.HuntDisplay,10,53,130,41
default_60,99_newzgrabber,Newzgrabber.BatchDriver,1,10,227,4
default_60,99_newzgrabber,Newzgrabber.BatchDriver,2,10,227,4
default_60,99_newzgrabber,Newzgrabber.BatchDriver,3,10,227,4
default_60,99_newzgrabber,Newzgrabber.BatchDriver,4,10,227,4
default_60,99_newzgrabber,Newzgrabber.BatchDriver,5,10,227,4
default_60,99_newzgrabber,Newzgrabber.BatchDriver,6,10,227,4
default_60,99_newzgrabber,Newzgrabber.BatchDriver,7,10,227,4
default_60,99_newzgrabber,Newzgrabber.BatchDriver,8,10,227,4
default_60,99_newzgrabber,Newzgrabber.BatchDriver,9,10,227,4
default_60,99_newzgrabber,Newzgrabber.BatchDriver,10,10,227,4
default_60,99_newzgrabber,Newzgrabber.Newzgrabber,1,79,494,16
default_60,99_newzgrabber,Newzgrabber.Newzgrabber,2,101,494,20
default_60,99_newzgrabber,Newzgrabber.Newzgrabber,3,100,494,20
default_60,99_newzgrabber,Newzgrabber.Newzgrabber,4,100,494,20
default_60,99_newzgrabber,Newzgrabber.Newzgrabber,5,133,494,27
default_60,99_newzgrabber,Newzgrabber.Newzgrabber,6,135,494,27
default_60,99_newzgrabber,Newzgrabber.Newzgrabber,7,87,494,18
default_60,99_newzgrabber,Newzgrabber.Newzgrabber,8,79,494,16
default_60,99_newzgrabber,Newzgrabber.Newzgrabber,9,98,494,20
default_60,99_newzgrabber,Newzgrabber.Newzgrabber,10,133,494,27
default_60,99_newzgrabber,Newzgrabber.Downloader,1,27,1033,3
default_60,99_newzgrabber,Newzgrabber.Downloader,2,27,1033,3
default_60,99_newzgrabber,Newzgrabber.Downloader,3,28,1033,3
default_60,99_newzgrabber,Newzgrabber.Downloader,4,25,1033,2
default_60,99_newzgrabber,Newzgrabber.Downloader,5,28,1033,3
default_60,99_newzgrabber,Newzgrabber.Downloader,6,26,1033,3
default_60,99_newzgrabber,Newzgrabber.Downloader,7,24,1033,2
default_60,99_newzgrabber,Newzgrabber.Downloader,8,27,1033,3
default_60,99_newzgrabber,Newzgrabber.Downloader,9,29,1033,3
default_60,99_newzgrabber,Newzgrabber.Downloader,10,20,1033,2
default_60,checkstyle,com.puppycrawl.tools.checkstyle.api.FileContents,1,0,206,0
default_60,checkstyle,com.puppycrawl.tools.checkstyle.api.FileContents,2,0,206,0
default_60,checkstyle,com.puppycrawl.tools.checkstyle.api.FileContents,3,0,206,0
default_60,checkstyle,com.puppycrawl.tools.checkstyle.api.FileContents,4,0,206,0
default_60,checkstyle,com.puppycrawl.tools.checkstyle.api.FileContents,5,0,206,0
default_60,checkstyle,com.puppycrawl.tools.checkstyle.api.FileContents,6,0,206,0
default_60,checkstyle,com.puppycrawl.tools.checkstyle.api.FileContents,7,0,206,0
default_60,checkstyle,com.puppycrawl.tools.checkstyle.api.FileContents,8,0,206,0
default_60,checkstyle,com.puppycrawl.tools.checkstyle.api.FileContents,9,0,206,0
default_60,checkstyle,com.puppycrawl.tools.checkstyle.api.FileContents,10,0,206,0
default_60,checkstyle,com.puppycrawl.tools.checkstyle.api.FileText,1,7,137,5
default_60,checkstyle,com.puppycrawl.tools.checkstyle.api.FileText,2,7,137,5
default_60,checkstyle,com.puppycrawl.tools.checkstyle.api.FileText,3,7,137,5
default_60,checkstyle,com.puppycrawl.tools.checkstyle.api.FileText,4,7,137,5
default_60,checkstyle,com.puppycrawl.tools.checkstyle.api.FileText,5,7,137,5
default_60,checkstyle,com.puppycrawl.tools.checkstyle.api.FileText,6,7,137,5
default_60,checkstyle,com.puppycrawl.tools.checkstyle.api.FileText,7,7,137,5
default_60,checkstyle,com.puppycrawl.tools.checkstyle.api.FileText,8,7,137,5
default_60,checkstyle,com.puppycrawl.tools.checkstyle.api.FileText,9,7,137,5
default_60,checkstyle,com.puppycrawl.tools.checkstyle.api.FileText,10,7,137,5
default_60,commons-cli,org.apache.commons.cli.HelpFormatter,1,429,580,74
default_60,commons-cli,org.apache.commons.cli.HelpFormatter,2,313,580,54
default_60,commons-cli,org.apache.commons.cli.HelpFormatter,3,324,580,56
default_60,commons-cli,org.apache.commons.cli.HelpFormatter,4,271,580,47
default_60,commons-cli,org.apache.commons.cli.HelpFormatter,5,440,580,76
default_60,commons-cli,org.apache.commons.cli.HelpFormatter,6,536,580,92
default_60,commons-cli,org.apache.commons.cli.HelpFormatter,7,308,580,53
default_60,commons-cli,org.apache.commons.cli.HelpFormatter,8,338,580,58
default_60,commons-cli,org.apache.commons.cli.HelpFormatter,9,299,580,52
default_60,commons-cli,org.apache.commons.cli.HelpFormatter,10,397,580,68
default_60,commons-cli,org.apache.commons.cli.Option,1,321,372,86
default_60,commons-cli,org.apache.commons.cli.Option,2,309,372,83
default_60,commons-cli,org.apache.commons.cli.Option,3,316,372,85
default_60,commons-cli,org.apache.commons.cli.Option,4,322,372,87
default_60,commons-cli,org.apache.commons.cli.Option,5,318,372,85
default_60,commons-cli,org.apache.commons.cli.Option,6,306,372,82
default_60,commons-cli,org.apache.commons.cli.Option,7,295,372,79
default_60,commons-cli,org.apache.commons.cli.Option,8,306,372,82
default_60,commons-cli,org.apache.commons.cli.Option,9,316,372,85
default_60,commons-cli,org.apache.commons.cli.Option,10,318,372,85
default_60,commons-codec,org.apache.commons.codec.language.DoubleMetaphone,1,1055,2054,51
default_60,commons-codec,org.apache.commons.codec.language.DoubleMetaphone,2,1024,2054,50
default_60,commons-codec,org.apache.commons.codec.language.DoubleMetaphone,3,1043,2054,51
default_60,commons-codec,org.apache.commons.codec.language.DoubleMetaphone,4,863,2054,42
default_60,commons-codec,org.apache.commons.codec.language.DoubleMetaphone,5,1054,2054,51
default_60,commons-codec,org.apache.commons.codec.language.DoubleMetaphone,6,1089,2054,53
default_60,commons-codec,org.apache.commons.codec.language.DoubleMetaphone,7,1014,2054,49
default_60,commons-codec,org.apache.commons.codec.language.DoubleMetaphone,8,1083,2054,53
default_60,commons-codec,org.apache.commons.codec.language.DoubleMetaphone,9,1051,2054,51
default_60,commons-codec,org.apache.commons.codec.language.DoubleMetaphone,10,896,2054,44
default_60,commons-collections,org.apache.commons.collections4.list.TreeList,1,126,156,81
default_60,commons-collections,org.apache.commons.collections4.list.TreeList,2,131,156,84
default_60,commons-collections,org.apache.commons.collections4.list.TreeList,3,125,156,80
default_60,commons-collections,org.apache.commons.collections4.list.TreeList,4,125,156,80
default_60,commons-collections,org.apache.commons.collections4.list.TreeList,5,126,156,81
default_60,commons-collections,org.apache.commons.collections4.list.TreeList,6,127,156,81
default_60,commons-collections,org.apache.commons.collections4.list.TreeList,7,127,156,81
default_60,commons-collections,org.apache.commons.collections4.list.TreeList,8,129,156,83
default_60,commons-collections,org.apache.commons.collections4.list.TreeList,9,124,156,79
default_60,commons-collections,org.apache.commons.collections4.list.TreeList,10,123,156,79
default_60,commons-collections,org.apache.commons.collections4.sequence.SequencesComparator,1,245,314,78
default_60,commons-collections,org.apache.commons.collections4.sequence.SequencesComparator,2,244,314,78
default_60,commons-collections,org.apache.commons.collections4.sequence.SequencesComparator,3,249,314,79
default_60,commons-collections,org.apache.commons.collections4.sequence.SequencesComparator,4,232,314,74
default_60,commons-collections,org.apache.commons.collections4.sequence.SequencesComparator,5,241,314,77
default_60,commons-collections,org.apache.commons.collections4.sequence.SequencesComparator,6,240,314,76
default_60,commons-collections,org.apache.commons.collections4.sequence.SequencesComparator,7,257,314,82
default_60,commons-collections,org.apache.commons.collections4.sequence.SequencesComparator,8,249,314,79
default_60,commons-collections,org.apache.commons.collections4.sequence.SequencesComparator,9,247,314,79
default_60,commons-collections,org.apache.commons.collections4.sequence.SequencesComparator,10,250,314,80
default_60,commons-lang,org.apache.commons.lang3.text.translate.NumericEntityUnescaper,1,73,173,42
default_60,commons-lang,org.apache.commons.lang3.text.translate.NumericEntityUnescaper,2,64,173,37
default_60,commons-lang,org.apache.commons.lang3.text.translate.NumericEntityUnescaper,3,65,173,38
default_60,commons-lang,org.apache.commons.lang3.text.translate.NumericEntityUnescaper,4,64,173,37
default_60,commons-lang,org.apache.commons.lang3.text.translate.NumericEntityUnescaper,5,65,173,38
default_60,commons-lang,org.apache.commons.lang3.text.translate.NumericEntityUnescaper,6,39,173,23
default_60,commons-lang,org.apache.commons.lang3.text.translate.NumericEntityUnescaper,7,70,173,40
default_60,commons-lang,org.apache.commons.lang3.text.translate.NumericEntityUnescaper,8,63,173,36
default_60,commons-lang,org.apache.commons.lang3.text.translate.NumericEntityUnescaper,9,65,173,38
default_60,commons-lang,org.apache.commons.lang3.text.translate.NumericEntityUnescaper,10,100,173,58
default_60,commons-lang,org.apache.commons.lang3.ClassUtils,1,664,998,67
default_60,commons-lang,org.apache.commons.lang3.ClassUtils,2,645,998,65
default_60,commons-lang,org.apache.commons.lang3.ClassUtils,3,642,998,64
default_60,commons-lang,org.apache.commons.lang3.ClassUtils,4,657,998,66
default_60,commons-lang,org.apache.commons.lang3.ClassUtils,5,651,998,65
default_60,commons-lang,org.apache.commons.lang3.ClassUtils,6,0,998,0
default_60,commons-lang,org.apache.commons.lang3.ClassUtils,7,650,998,65
default_60,commons-lang,org.apache.commons.lang3.ClassUtils,8,662,998,66
default_60,commons-lang,org.apache.commons.lang3.ClassUtils,9,671,998,67
default_60,commons-lang,org.apache.commons.lang3.ClassUtils,10,625,998,63
default_60,commons-lang,org.apache.commons.lang3.ArrayUtils,1,4583,5860,78
default_60,commons-lang,org.apache.commons.lang3.ArrayUtils,2,4451,5860,76
default_60,commons-lang,org.apache.commons.lang3.ArrayUtils,3,4359,5860,74
default_60,commons-lang,org.apache.commons.lang3.ArrayUtils,4,4606,5860,79
default_60,commons-lang,org.apache.commons.lang3.ArrayUtils,5,4753,5860,81
default_60,commons-lang,org.apache.commons.lang3.ArrayUtils,6,4682,5860,80
default_60,commons-lang,org.apache.commons.lang3.ArrayUtils,7,4575,5860,78
default_60,commons-lang,org.apache.commons.lang3.ArrayUtils,8,4672,5860,80
default_60,commons-lang,org.apache.commons.lang3.ArrayUtils,9,4215,5860,72
default_60,commons-lang,org.apache.commons.lang3.ArrayUtils,10,4423,5860,75
default_60,commons-lang,org.apache.commons.lang3.text.ExtendedMessageFormat,1,38,480,8
default_60,commons-lang,org.apache.commons.lang3.text.ExtendedMessageFormat,2,38,480,8
default_60,commons-lang,org.apache.commons.lang3.text.ExtendedMessageFormat,3,38,480,8
default_60,commons-lang,org.apache.commons.lang3.text.ExtendedMessageFormat,4,38,480,8
default_60,commons-lang,org.apache.commons.lang3.text.ExtendedMessageFormat,5,38,480,8
default_60,commons-lang,org.apache.commons.lang3.text.ExtendedMessageFormat,6,38,480,8
default_60,commons-lang,org.apache.commons.lang3.text.ExtendedMessageFormat,7,38,480,8
default_60,commons-lang,org.apache.commons.lang3.text.ExtendedMessageFormat,8,38,480,8
default_60,commons-lang,org.apache.commons.lang3.text.ExtendedMessageFormat,9,38,480,8
default_60,commons-lang,org.apache.commons.lang3.text.ExtendedMessageFormat,10,38,480,8
default_60,commons-lang,org.apache.commons.lang3.text.StrBuilder,1,1380,2370,58
default_60,commons-lang,org.apache.commons.lang3.text.StrBuilder,2,1863,2370,79
default_60,commons-lang,org.apache.commons.lang3.text.StrBuilder,3,1868,2370,79
default_60,commons-lang,org.apache.commons.lang3.text.StrBuilder,4,1570,2370,66
default_60,commons-lang,org.apache.commons.lang3.text.StrBuilder,5,1537,2370,65
default_60,commons-lang,org.apache.commons.lang3.text.StrBuilder,6,1371,2370,58
default_60,commons-lang,org.apache.commons.lang3.text.StrBuilder,7,1566,2370,66
default_60,commons-lang,org.apache.commons.lang3.text.StrBuilder,8,1466,2370,62
default_60,commons-lang,org.apache.commons.lang3.text.StrBuilder,9,1408,2370,59
default_60,commons-lang,org.apache.commons.lang3.text.StrBuilder,10,1542,2370,65
default_60,commons-lang,org.apache.commons.lang3.time.FastDateFormat,1,132,157,84
default_60,commons-lang,org.apache.commons.lang3.time.FastDateFormat,2,133,157,85
default_60,commons-lang,org.apache.commons.lang3.time.FastDateFormat,3,137,157,87
default_60,commons-lang,org.apache.commons.lang3.time.FastDateFormat,4,135,157,86
default_60,commons-lang,org.apache.commons.lang3.time.FastDateFormat,5,132,157,84
default_60,commons-lang,org.apache.commons.lang3.time.FastDateFormat,6,134,157,85
default_60,commons-lang,org.apache.commons.lang3.time.FastDateFormat,7,138,157,88
default_60,commons-lang,org.apache.commons.lang3.time.FastDateFormat,8,127,157,81
default_60,commons-lang,org.apache.commons.lang3.time.FastDateFormat,9,131,157,83
default_60,commons-lang,org.apache.commons.lang3.time.FastDateFormat,10,133,157,85
default_60,commons-lang,org.apache.commons.lang3.LocaleUtils,1,226,344,66
default_60,commons-lang,org.apache.commons.lang3.LocaleUtils,2,203,344,59
default_60,commons-lang,org.apache.commons.lang3.LocaleUtils,3,141,344,41
default_60,commons-lang,org.apache.commons.lang3.LocaleUtils,4,198,344,58
default_60,commons-lang,org.apache.commons.lang3.LocaleUtils,5,198,344,58
default_60,commons-lang,org.apache.commons.lang3.LocaleUtils,6,140,344,41
default_60,commons-lang,org.apache.commons.lang3.LocaleUtils,7,154,344,45
default_60,commons-lang,org.apache.commons.lang3.LocaleUtils,8,198,344,58
