,TARGET_CLASS,criterion,configuration_id,Random_Seed,Total_Goals,Total_Branches,Lines,Covered_Goals,Generations,Statements_Executed,Fitness_Evaluations,Tests_Executed,Total_Time,Size,Result_Size,Length,Result_Length,Total_Branches_Real,Coverage,BranchCoverage,CoverageTimeline_T1,CoverageTimeline_T2,CoverageTimeline_T3,CoverageTimeline_T4,CoverageTimeline_T5,CoverageTimeline_T6,CoverageTimeline_T7,CoverageTimeline_T8,CoverageTimeline_T9,CoverageTimeline_T10,CoverageTimeline_T11,CoverageTimeline_T12,CoverageTimeline_T13,CoverageTimeline_T14,CoverageTimeline_T15,CoverageTimeline_T16,CoverageTimeline_T17,CoverageTimeline_T18
815,org.asphodel.DefaultRepositoryManager,BRANCH,branch_180,2625578048,42,34,14,1,2198,25,0,109679,192987,1,1,1,1,34,0.0238095238095238,0.0238095238095238,0.0238095238095238,0.0238095238095238,0.0238095238095238,0.0238095238095238,0.0238095238095238,0.0238095238095238,0.0238095238095238,0.0238095238095238,0.0238095238095238,0.0238095238095238,0.0238095238095238,0.0238095238095238,0.0238095238095238,0.0238095238095238,0.0238095238095238,0.0238095238095238,0.0238095238095238,0.0238095238095238
816,org.asphodel.DefaultRepositoryManager,BRANCH,branch_180,1539217204,42,34,14,1,1215,44,0,60767,190529,1,1,1,1,34,0.0238095238095238,0.0238095238095238,0.0238095238095238,0.0238095238095238,0.0238095238095238,0.0238095238095238,0.0238095238095238,0.0238095238095238,0.0238095238095238,0.0238095238095238,0.0238095238095238,0.0238095238095238,0.0238095238095238,0.0238095238095238,0.0238095238095238,0.0238095238095238,0.0238095238095238,0.0238095238095238,0.0238095238095238,0.0238095238095238
817,org.asphodel.DefaultRepositoryManager,BRANCH,branch_180,410210427,42,34,14,1,2158,31,0,107479,193630,1,1,1,1,34,0.0238095238095238,0.0238095238095238,0.0238095238095238,0.0238095238095238,0.0238095238095238,0.0238095238095238,0.0238095238095238,0.0238095238095238,0.0238095238095238,0.0238095238095238,0.0238095238095238,0.0238095238095238,0.0238095238095238,0.0238095238095238,0.0238095238095238,0.0238095238095238,0.0238095238095238,0.0238095238095238,0.0238095238095238,0.0238095238095238
818,org.asphodel.DefaultRepositoryManager,BRANCH,branch_180,387905130,42,34,14,1,1785,31,0,89124,192932,1,1,1,1,34,0.0238095238095238,0.0238095238095238,0.0238095238095238,0.0238095238095238,0.0238095238095238,0.0238095238095238,0.0238095238095238,0.0238095238095238,0.0238095238095238,0.0238095238095238,0.0238095238095238,0.0238095238095238,0.0238095238095238,0.0238095238095238,0.0238095238095238,0.0238095238095238,0.0238095238095238,0.0238095238095238,0.0238095238095238,0.0238095238095238
819,org.asphodel.DefaultRepositoryManager,BRANCH,branch_180,613389526,42,34,14,1,1457,46,0,72725,194276,1,1,1,1,34,0.0238095238095238,0.0238095238095238,0.0238095238095238,0.0238095238095238,0.0238095238095238,0.0238095238095238,0.0238095238095238,0.0238095238095238,0.0238095238095238,0.0238095238095238,0.0238095238095238,0.0238095238095238,0.0238095238095238,0.0238095238095238,0.0238095238095238,0.0238095238095238,0.0238095238095238,0.0238095238095238,0.0238095238095238,0.0238095238095238
820,org.asphodel.DefaultRepositoryManager,BRANCH,branch_180,2764837217,42,34,14,1,1756,49,0,87677,195248,1,1,1,1,34,0.0238095238095238,0.0238095238095238,0.0238095238095238,0.0238095238095238,0.0238095238095238,0.0238095238095238,0.0238095238095238,0.0238095238095238,0.0238095238095238,0.0238095238095238,0.0238095238095238,0.0238095238095238,0.0238095238095238,0.0238095238095238,0.0238095238095238,0.0238095238095238,0.0238095238095238,0.0238095238095238,0.0238095238095238,0.0238095238095238
821,de.huxhorn.lilith.data.access.AccessEvent,BRANCH,branch_180,3819319436,134,102,34,134,178,166150,0,9069,88278,67,81,247,499,102,1.0,1.0,0.755078927666895,0.9137260279394842,0.9744260412344786,0.9899726156221074,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
822,de.huxhorn.lilith.data.access.AccessEvent,BRANCH,branch_180,2829800131,134,102,34,134,144,103139,0,7438,80529,68,81,249,485,102,1.0,1.0,0.8115725122133255,0.9083981448554258,0.952610396902625,0.9852228728166584,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
823,de.huxhorn.lilith.data.access.AccessEvent,BRANCH,branch_180,825532350,134,102,34,134,84,77659,0,4385,69076,66,74,243,547,102,1.0,1.0,0.7773989168766128,0.9300129818032716,0.9893922424630294,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
824,de.huxhorn.lilith.data.access.AccessEvent,BRANCH,branch_180,503102502,134,102,34,134,89,50427,0,4649,70735,67,77,248,526,102,1.0,1.0,0.7978354220068609,0.928281198430452,0.9922878642996716,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
825,de.huxhorn.lilith.data.access.AccessEvent,BRANCH,branch_180,3114204623,134,102,34,134,90,69329,0,4691,77874,66,82,243,538,102,1.0,1.0,0.752988895411238,0.936662894808173,0.9999184405839654,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
826,de.huxhorn.lilith.data.access.AccessEvent,BRANCH,branch_180,431525437,134,102,34,134,96,72663,0,4961,78879,67,78,246,535,102,1.0,1.0,0.7516229679831586,0.9311324134933362,0.9711,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
